p,q,r,output
PersonX eventually fell,breaks back,xEffect,1
PersonX eventually fell,get tripped,xNeed,1
PersonX eventually fell,to lose control of their balance,xNeed,1
PersonX eventually fell,to be walking on a dangerous surface,xNeed,1
PersonX eventually fell,lose balance,xNeed,1
PersonX eventually fell,to run,xNeed,1
PersonX eventually fell,to walk for a long time,xNeed,1
PersonX eventually fell,bad,xReact,1
PersonX eventually fell,hurt and shocked,xReact,1
PersonX eventually fell,sad,xReact,1
PersonX eventually fell,to get medical help,xWant,1
PersonX eventually fell,get bruise,xWant,1
PersonX eventually fell,to get up,xWant,1
PersonX eventually fell,to seek medical attention,xWant,1
PersonX eventually fell,break the leg,xWant,1
PersonX eventually fell,to get themselves up again,xWant,1
PersonX tells bob,gives opinions,oEffect,1
PersonX tells bob,listens,oEffect,1
PersonX tells bob,devastated,oReact,1
PersonX tells bob,trusted,oReact,1
PersonX tells bob,gossipy,xAttr,1
PersonX tells bob,whispering,xAttr,1
PersonX tells bob,careless,xAttr,1
PersonX tells bob,chatty,xAttr,1
PersonX tells bob,talkative,xAttr,1
PersonX tells bob,punished,xEffect,1
PersonX tells bob,looked down on,xEffect,1
PersonX tells bob,to be bob's friend,xIntent,1
PersonX tells bob,to inform him that his wife is cheating on him,xIntent,1
PersonX tells bob,bob to know something,xIntent,1
PersonX tells bob,loyal to bob,xReact,1
PersonX tells bob,worried,xReact,1
PersonX tells bob,like a gossip,xReact,1
PersonX tells bob,concerned,xReact,1
PersonX fills PersonX's ___ with air,ready,xAttr,1
PersonX fills PersonX's ___ with air,medical,xAttr,1
PersonX fills PersonX's ___ with air,brave,xAttr,1
PersonX fills PersonX's ___ with air,educated,xAttr,1
PersonX fills PersonX's ___ with air,helpful,xAttr,1
PersonX fills PersonX's ___ with air,alert,xAttr,1
PersonX fills PersonX's ___ with air,PersonX stays alive.,xEffect,1
PersonX fills PersonX's ___ with air,PersonX is oxygenated.,xEffect,1
PersonX fills PersonX's ___ with air,he gets oxyget,xEffect,1
PersonX fills PersonX's ___ with air,he blows it out,xEffect,1
PersonX fills PersonX's ___ with air,start to breathe,xEffect,1
PersonX fills PersonX's ___ with air,regain composure,xEffect,1
PersonX fills PersonX's ___ with air,to experience the out doors,xIntent,1
PersonX fills PersonX's ___ with air,to get fresh air,xIntent,1
PersonX fills PersonX's ___ with air,to fill up a balloon,xIntent,1
PersonX fills PersonX's ___ with air,to store as much oxygen for the dive into the ocean.,xIntent,1
PersonX fills PersonX's ___ with air,to see that the tire is flat,xNeed,1
PersonX fills PersonX's ___ with air,to want to inflate something,xNeed,1
PersonX fills PersonX's ___ with air,to rent a jumping castle for the children,xNeed,1
PersonX fills PersonX's ___ with air,good,xReact,1
PersonX fills PersonX's ___ with air,refreshed,xReact,1
PersonX fills PersonX's ___ with air,relaxed after completing the mission.,xReact,1
PersonX fills PersonX's ___ with air,exhilerated,xReact,1
PersonX fills PersonX's ___ with air,to kick it,xWant,1
PersonX fills PersonX's ___ with air,to check if there is a leak,xWant,1
PersonX fills PersonX's ___ with air,to throw it up in the air,xWant,1
PersonX spends the entire night,hardworking,xAttr,1
PersonX spends the entire night,available,xAttr,1
PersonX spends the entire night,dedicated,xAttr,1
PersonX spends the entire night,Outgoing,xAttr,1
PersonX spends the entire night,Homely,xAttr,1
PersonX spends the entire night,studious,xAttr,1
PersonX spends the entire night,Drinking,xEffect,1
PersonX spends the entire night,Dancing,xEffect,1
PersonX spends the entire night,to spend enough time,xIntent,1
PersonX spends the entire night,enter a home,xNeed,1
PersonX spends the entire night,to stay up,xNeed,1
PersonX spends the entire night,to carry out an activity,xNeed,1
PersonX spends the entire night,fall asleep,xNeed,1
PersonX spends the entire night,tired,xReact,1
PersonX spends the entire night,to continue working,xWant,1
PersonX spends the entire night,wake up,xWant,1
PersonX spends the entire night,to go to bed,xWant,1
PersonX spends the entire night,to accomplish actions.,xWant,1
PersonX spends the entire night,to go to sleep,xWant,1
PersonX spends the entire night,cook breakfast,xWant,1
PersonX sees ___ the other day,to converse,oWant,1
PersonX sees ___ the other day,to interact,oWant,1
PersonX sees ___ the other day,active,xAttr,1
PersonX sees ___ the other day,social,xAttr,1
PersonX sees ___ the other day,curious,xAttr,1
PersonX sees ___ the other day,aware,xAttr,1
PersonX sees ___ the other day,wants to tell their friends,xEffect,1
PersonX sees ___ the other day,hopes they make another,xEffect,1
PersonX sees ___ the other day,PersonX thinks about soldiers at war,xEffect,1
PersonX sees ___ the other day,PersonX exhales slowly in sympathy,xEffect,1
PersonX sees ___ the other day,to be able to recognize someone,xNeed,1
PersonX sees ___ the other day,to be in public,xNeed,1
PersonX sees ___ the other day,confused,xReact,1
PersonX sees ___ the other day,excited,xReact,1
PersonX sees ___ the other day,surprised,xReact,1
PersonX sees ___ the other day,tell someone,xWant,1
PersonX sees ___ the other day,to interact,xWant,1
PersonX sees ___ the other day,to be noticed,xWant,1
PersonX sees ___ the other day,make plans to see each other again,xWant,1
PersonX spares PersonY life,live,oEffect,1
PersonX spares PersonY life,are granted mercy,oEffect,1
PersonX spares PersonY life,grateful,oReact,1
PersonX spares PersonY life,relieved,oReact,1
PersonX spares PersonY life,to seek revenge,oWant,1
PersonX spares PersonY life,To send PersonX to jail,oWant,1
PersonX spares PersonY life,To punish PersonX,oWant,1
PersonX spares PersonY life,To escape PersonX,oWant,1
PersonX spares PersonY life,to live,oWant,1
PersonX spares PersonY life,to payback Person X,oWant,1
PersonX spares PersonY life,To kill PersonX,oWant,1
PersonX spares PersonY life,to run away,oWant,1
PersonX spares PersonY life,to grovel,oWant,1
PersonX spares PersonY life,forgiving,xAttr,1
PersonX spares PersonY life,merciful,xAttr,1
PersonX spares PersonY life,thoughtful,xAttr,1
PersonX spares PersonY life,kind,xAttr,1
PersonX spares PersonY life,Kind,xAttr,1
PersonX spares PersonY life,humane,xAttr,1
PersonX spares PersonY life,TO CONTAIN,xEffect,1
PersonX spares PersonY life,forgives,xEffect,1
PersonX spares PersonY life,TO BE FIND IT,xEffect,1
PersonX spares PersonY life,is merciful,xEffect,1
PersonX spares PersonY life,NONE,xEffect,1
PersonX spares PersonY life,to be merciful,xIntent,1
PersonX spares PersonY life,y to appreciate them,xIntent,1
PersonX spares PersonY life,to convince,xNeed,1
PersonX spares PersonY life,to prepare his mind,xNeed,1
PersonX spares PersonY life,merciful,xReact,1
PersonX spares PersonY life,in control,xReact,1
PersonX spares PersonY life,generous,xReact,1
PersonX spares PersonY life,To get more information about PersonY,xWant,1
PersonX spares PersonY life,to be merciful,xWant,1
PersonX spares PersonY life,to be kind,xWant,1
PersonX spares PersonY life,to save,xWant,1
PersonX spares PersonY life,to have mercy on PersonY,xWant,1
PersonX spares PersonY life,to do the right thing,xWant,1
PersonX spares PersonY life,To get something from PersonY,xWant,1
PersonX makes a wish,greatfull,oReact,1
PersonX makes a wish,Good,xAttr,1
PersonX makes a wish,optimistic,xAttr,1
PersonX makes a wish,traditional,xAttr,1
PersonX makes a wish,God fearing,xAttr,1
PersonX makes a wish,hopeful,xAttr,1
PersonX makes a wish,excited,xAttr,1
PersonX makes a wish,dreamful,xAttr,1
PersonX makes a wish,closes the eyes,xEffect,1
PersonX makes a wish,keeps head down,xEffect,1
PersonX makes a wish,whispers,xEffect,1
PersonX makes a wish,that his baby will be born healthy,xIntent,1
PersonX makes a wish,to get something,xIntent,1
PersonX makes a wish,it to come true,xIntent,1
PersonX makes a wish,hopeful to get it,xReact,1
PersonX makes a wish,relief the child and mother are doing well,xReact,1
PersonX makes a wish,like he has a chance,xReact,1
PersonX makes a wish,to wait for the wish to come true,xWant,1
PersonX makes a wish,To have the wish come true,xWant,1
PersonX makes a wish,to hope for the wish to come true,xWant,1
PersonX makes a wish,To get the wish fulfilled,xWant,1
PersonX obeys PersonY's orders,is respected,oEffect,1
PersonX obeys PersonY's orders,sends messages,oEffect,1
PersonX obeys PersonY's orders,gives more orders,oEffect,1
PersonX obeys PersonY's orders,gains power,oEffect,1
PersonX obeys PersonY's orders,RESPECTFUL,oEffect,1
PersonX obeys PersonY's orders,dominant,oReact,1
PersonX obeys PersonY's orders,respected,oReact,1
PersonX obeys PersonY's orders,leaderly,oReact,1
PersonX obeys PersonY's orders,powerful,oReact,1
PersonX obeys PersonY's orders,to give more orders,oWant,1
PersonX obeys PersonY's orders,to praise PersonX,oWant,1
PersonX obeys PersonY's orders,subservient,xAttr,1
PersonX obeys PersonY's orders,loyal,xAttr,1
PersonX obeys PersonY's orders,Listener,xAttr,1
PersonX obeys PersonY's orders,subordinate,xAttr,1
PersonX obeys PersonY's orders,Professional,xAttr,1
PersonX obeys PersonY's orders,rewarded,xEffect,1
PersonX obeys PersonY's orders,praised,xEffect,1
PersonX obeys PersonY's orders,carries them out,xEffect,1
PersonX obeys PersonY's orders,DO WORKS,xEffect,1
PersonX obeys PersonY's orders,BECOME GOOD,xEffect,1
PersonX obeys PersonY's orders,refuses to ask questions,xEffect,1
PersonX obeys PersonY's orders,is obligated to,xIntent,1
PersonX obeys PersonY's orders,respects persony,xIntent,1
PersonX obeys PersonY's orders,affirmation,xIntent,1
PersonX obeys PersonY's orders,to be working,xNeed,1
PersonX obeys PersonY's orders,to understand the orders,xNeed,1
PersonX obeys PersonY's orders,to listen to PersonY,xNeed,1
PersonX obeys PersonY's orders,to be knowing Y,xNeed,1
PersonX obeys PersonY's orders,to get orders,xNeed,1
PersonX obeys PersonY's orders,to work,xNeed,1
PersonX obeys PersonY's orders,subordinate to persony,xReact,1
PersonX obeys PersonY's orders,submissive,xReact,1
PersonX obeys PersonY's orders,to work hard,xWant,1
PersonX obeys PersonY's orders,to protest,xWant,1
PersonX obeys PersonY's orders,to continue obeying,xWant,1
PersonX obeys PersonY's orders,to get promoted,xWant,1
PersonX obeys PersonY's orders,to finish in good time,xWant,1
PersonX obeys PersonY's orders,to do a good job,xWant,1
PersonX hits PersonY in the face,get a broken nose,oEffect,1
PersonX hits PersonY in the face,face hurts,oEffect,1
PersonX hits PersonY in the face,bleeding from their nose,oEffect,1
PersonX hits PersonY in the face,PersonY is hurt by PersonX,oEffect,1
PersonX hits PersonY in the face,cries,oEffect,1
PersonX hits PersonY in the face,PersonY feels the harm,oEffect,1
PersonX hits PersonY in the face,sad,oReact,1
PersonX hits PersonY in the face,hurt,oReact,1
PersonX hits PersonY in the face,scared,oReact,1
PersonX hits PersonY in the face,offended,oReact,1
PersonX hits PersonY in the face,angry,oReact,1
PersonX hits PersonY in the face,to hit x back,oWant,1
PersonX hits PersonY in the face,to defend themselves,oWant,1
PersonX hits PersonY in the face,to swing back,oWant,1
PersonX hits PersonY in the face,to scream,oWant,1
PersonX hits PersonY in the face,to block PersonX,oWant,1
PersonX hits PersonY in the face,to gain control of the situation,oWant,1
PersonX hits PersonY in the face,angry,xAttr,1
PersonX hits PersonY in the face,aggressive,xAttr,1
PersonX hits PersonY in the face,cruel,xAttr,1
PersonX hits PersonY in the face,mean,xAttr,1
PersonX hits PersonY in the face,PersonX harms PersonY,xEffect,1
PersonX hits PersonY in the face,hand bleeds,xEffect,1
PersonX hits PersonY in the face,gets blood on themself,xEffect,1
PersonX hits PersonY in the face,PersonX throws a punch at PersonY,xEffect,1
PersonX hits PersonY in the face,hand hurts,xEffect,1
PersonX hits PersonY in the face,hand is bruised,xEffect,1
PersonX hits PersonY in the face,to be aggressive,xIntent,1
PersonX hits PersonY in the face,to hurt the other person,xIntent,1
PersonX hits PersonY in the face,to defend self,xIntent,1
PersonX hits PersonY in the face,to swing their fist,xNeed,1
PersonX hits PersonY in the face,to walk up to PersonY,xNeed,1
PersonX hits PersonY in the face,to get near person y,xNeed,1
PersonX hits PersonY in the face,to bring their arm back,xNeed,1
PersonX hits PersonY in the face,ashamed,xReact,1
PersonX hits PersonY in the face,sad,xReact,1
PersonX hits PersonY in the face,regretful,xReact,1
PersonX hits PersonY in the face,angry,xReact,1
PersonX hits PersonY in the face,disturbed,xReact,1
PersonX hits PersonY in the face,to throw PersonY to the ground,xWant,1
PersonX hits PersonY in the face,to stand up for themselves,xWant,1
PersonX hits PersonY in the face,to fight y,xWant,1
PersonX hits PersonY in the face,to push person y,xWant,1
PersonX hits PersonY in the face,to kick person y,xWant,1
PersonX hits PersonY in the face,to give PersonY a black eye,xWant,1
PersonX walks back to my car,to take PersonX somewhere,oWant,1
PersonX walks back to my car,to thank PersonX,oWant,1
PersonX walks back to my car,friendly,xAttr,1
PersonX walks back to my car,depressed,xAttr,1
PersonX walks back to my car,content,xAttr,1
PersonX walks back to my car,cautious,xAttr,1
PersonX walks back to my car,wandering,xAttr,1
PersonX walks back to my car,eager,xAttr,1
PersonX walks back to my car,They get in the car,xEffect,1
PersonX walks back to my car,drives away,xEffect,1
PersonX walks back to my car,They start to drive,xEffect,1
PersonX walks back to my car,cannot open door,xEffect,1
PersonX walks back to my car,Goes out on a drive.,xEffect,1
PersonX walks back to my car,Locks the car doors.,xEffect,1
PersonX walks back to my car,to get something out of the car,xIntent,1
PersonX walks back to my car,to go home,xIntent,1
PersonX walks back to my car,to wait for me,xIntent,1
PersonX walks back to my car,get his jacket,xIntent,1
PersonX walks back to my car,to start walking,xNeed,1
PersonX walks back to my car,to know where my car is,xNeed,1
PersonX walks back to my car,forgets to bring a map,xNeed,1
PersonX walks back to my car,Leave the building,xNeed,1
PersonX walks back to my car,Find the car,xNeed,1
PersonX walks back to my car,to have not found what they wanted,xNeed,1
PersonX walks back to my car,becomes lost,xNeed,1
PersonX walks back to my car,to get up from somewhere,xNeed,1
PersonX walks back to my car,anxious,xReact,1
PersonX walks back to my car,tired,xReact,1
PersonX walks back to my car,hurried,xReact,1
PersonX walks back to my car,less cold,xReact,1
PersonX walks back to my car,find his way to the concert,xWant,1
PersonX walks back to my car,get directions,xWant,1
PersonX walks back to my car,Get in the car,xWant,1
PersonX walks back to my car,to not buy what they wanted to buy,xWant,1
PersonX walks back to my car,to go somewhere with me,xWant,1
PersonX walks back to my car,to part ways,xWant,1
PersonX walks back to my car,to borrow some money from me,xWant,1
PersonX walks back to my car,Drive the car home,xWant,1
PersonX walks back to my car,to say goodbye,xWant,1
PersonX needs some money,to give them work,oWant,1
PersonX needs some money,to help them save,oWant,1
PersonX needs some money,broke,xAttr,1
PersonX needs some money,homeless,xAttr,1
PersonX needs some money,impoverished,xAttr,1
PersonX needs some money,stressed,xAttr,1
PersonX needs some money,needy,xAttr,1
PersonX needs some money,streched-out,xAttr,1
PersonX needs some money,poor,xAttr,1
PersonX needs some money,get idea about borrowing money,xEffect,1
PersonX needs some money,is desperate,xEffect,1
PersonX needs some money,gets stressed out,xEffect,1
PersonX needs some money,searches job ads,xEffect,1
PersonX needs some money,turns head towards collecting money,xEffect,1
PersonX needs some money,begs friends,xEffect,1
PersonX needs some money,to buy something,xIntent,1
PersonX needs some money,lose job,xNeed,1
PersonX needs some money,to of not made enough,xNeed,1
PersonX needs some money,spend the money they had,xNeed,1
PersonX needs some money,gamble a lot,xNeed,1
PersonX needs some money,broke,xReact,1
PersonX needs some money,embarrassed,xReact,1
PersonX needs some money,like financially they could be in a better situation,xReact,1
PersonX needs some money,scared,xReact,1
PersonX needs some money,nervous,xReact,1
PersonX needs some money,to find some opportunities,xWant,1
PersonX needs some money,save money,xWant,1
PersonX needs some money,to work more,xWant,1
PersonX needs some money,to save the money,xWant,1
PersonX needs some money,to take advantage of those opportunities,xWant,1
PersonX needs some money,get a job,xWant,1
PersonX helps PersonY relax,thinks clearer,oEffect,1
PersonX helps PersonY relax,Takes a deep breath,oEffect,1
PersonX helps PersonY relax,their muscles relax,oEffect,1
PersonX helps PersonY relax,Lies down,oEffect,1
PersonX helps PersonY relax,they get sleepy,oEffect,1
PersonX helps PersonY relax,breathes better,oEffect,1
PersonX helps PersonY relax,relaxed.,oReact,1
PersonX helps PersonY relax,very happy,oReact,1
PersonX helps PersonY relax,to thank PersonX,oWant,1
PersonX helps PersonY relax,to be with PersonX,oWant,1
PersonX helps PersonY relax,to sleep,oWant,1
PersonX helps PersonY relax,to rest,oWant,1
PersonX helps PersonY relax,giving,xAttr,1
PersonX helps PersonY relax,generous,xAttr,1
PersonX helps PersonY relax,patient,xAttr,1
PersonX helps PersonY relax,nurturing,xAttr,1
PersonX helps PersonY relax,assisting,xAttr,1
PersonX helps PersonY relax,calming,xAttr,1
PersonX helps PersonY relax,Teaches Y meditation,xEffect,1
PersonX helps PersonY relax,Reassures Y,xEffect,1
PersonX helps PersonY relax,to massage persony,xIntent,1
PersonX helps PersonY relax,to ease his tension,xIntent,1
PersonX helps PersonY relax,to speak softly to person y,xNeed,1
PersonX helps PersonY relax,to sit down next to PersonY,xNeed,1
PersonX helps PersonY relax,to hug PersonY,xNeed,1
PersonX helps PersonY relax,to put PersonY to bed,xNeed,1
PersonX helps PersonY relax,to listen to PersonY,xNeed,1
PersonX helps PersonY relax,to rub person y's legs,xNeed,1
PersonX helps PersonY relax,to know PersonY,xNeed,1
PersonX helps PersonY relax,contented about he;ping him.,xReact,1
PersonX helps PersonY relax,good about themselves.,xReact,1
PersonX helps PersonY relax,to give PersonY something to drink,xWant,1
PersonX helps PersonY relax,to ask PersonY something,xWant,1
PersonX helps PersonY relax,to tell PersonY everything will be okay,xWant,1
PersonX helps PersonY relax,to rest,xWant,1
PersonX helps PersonY relax,to eat,xWant,1
PersonX feels accomplished,proud,oReact,1
PersonX feels accomplished,sucessful,xAttr,1
PersonX feels accomplished,happy,xAttr,1
PersonX feels accomplished,proud,xAttr,1
PersonX feels accomplished,smiles,xEffect,1
PersonX feels accomplished,to feels very well,xEffect,1
PersonX feels accomplished,rubs the back of their head,xEffect,1
PersonX feels accomplished,gets a reward,xEffect,1
PersonX feels accomplished,sits in their chair,xEffect,1
PersonX feels accomplished,relaxes,xEffect,1
PersonX feels accomplished,got a promotion,xEffect,1
PersonX feels accomplished,to feels accomplshed,xEffect,1
PersonX feels accomplished,to finish activities successfully,xNeed,1
PersonX feels accomplished,to work hard,xNeed,1
PersonX feels accomplished,to set goals,xNeed,1
PersonX feels accomplished,to make an effort to do things,xNeed,1
PersonX feels accomplished,to know their priorities,xNeed,1
PersonX feels accomplished,like they have succeeded.,xReact,1
PersonX feels accomplished,proud of themselves,xReact,1
PersonX feels accomplished,to work hard,xWant,1
PersonX feels accomplished,to relax for a while,xWant,1
PersonX feels accomplished,to take a break,xWant,1
PersonX feels accomplished,to get promotion,xWant,1
PersonX feels accomplished,to set new goals,xWant,1
PersonX feels accomplished,to celebrate,xWant,1
PersonX keeps some of those questions in mind,fair,xAttr,1
PersonX keeps some of those questions in mind,amenable,xAttr,1
PersonX keeps some of those questions in mind,questioning,xAttr,1
PersonX keeps some of those questions in mind,helpful,xAttr,1
PersonX keeps some of those questions in mind,thoughtful,xAttr,1
PersonX keeps some of those questions in mind,considerate,xAttr,1
PersonX keeps some of those questions in mind,becomes obsessed,xEffect,1
PersonX keeps some of those questions in mind,Ponders questions,xEffect,1
PersonX keeps some of those questions in mind,becomes preoccupied,xEffect,1
PersonX keeps some of those questions in mind,Reviews options,xEffect,1
PersonX keeps some of those questions in mind,to prepare for the interview,xIntent,1
PersonX keeps some of those questions in mind,to know answers,xIntent,1
PersonX keeps some of those questions in mind,interested,xReact,1
PersonX keeps some of those questions in mind,well organized,xReact,1
PersonX says things to PersonY,give a response,oEffect,1
PersonX says things to PersonY,PersonY gets informed,oEffect,1
PersonX says things to PersonY,PersonY ends friendship,oEffect,1
PersonX says things to PersonY,is informed,oEffect,1
PersonX says things to PersonY,friendly,oReact,1
PersonX says things to PersonY,like a good listener,oReact,1
PersonX says things to PersonY,to continue to talk to X.,oWant,1
PersonX says things to PersonY,to explain to x,oWant,1
PersonX says things to PersonY,for X to side with their opinion.,oWant,1
PersonX says things to PersonY,to respond,oWant,1
PersonX says things to PersonY,to continue to talk,oWant,1
PersonX says things to PersonY,to have a conversation with x,oWant,1
PersonX says things to PersonY,loud,xAttr,1
PersonX says things to PersonY,informative,xAttr,1
PersonX says things to PersonY,someone who wants to be heard,xAttr,1
PersonX says things to PersonY,chatty,xAttr,1
PersonX says things to PersonY,snarky,xAttr,1
PersonX says things to PersonY,friendly,xAttr,1
PersonX says things to PersonY,talkative,xAttr,1
PersonX says things to PersonY,gets needs met,xEffect,1
PersonX says things to PersonY,gets a response,xEffect,1
PersonX says things to PersonY,gets point across,xEffect,1
PersonX says things to PersonY,relieves worry,xEffect,1
PersonX says things to PersonY,to become friends,xIntent,1
PersonX says things to PersonY,to communicate,xIntent,1
PersonX says things to PersonY,decide what to say,xNeed,1
PersonX says things to PersonY,to think of what to say.,xNeed,1
PersonX says things to PersonY,to meet Y.,xNeed,1
PersonX says things to PersonY,find a way to communicate with the other person,xNeed,1
PersonX says things to PersonY,communicative,xReact,1
PersonX says things to PersonY,friendly,xReact,1
PersonX says things to PersonY,good,xReact,1
PersonX says things to PersonY,continue the conversation,xWant,1
PersonX says things to PersonY,set a future meeting with Y.,xWant,1
PersonX says things to PersonY,hear a response,xWant,1
PersonX says things to PersonY,to express an intention,xWant,1
PersonX says things to PersonY,go home.,xWant,1
PersonX says things to PersonY,to ask y some questions,xWant,1
PersonX loves the ___ much,loved,oReact,1
PersonX loves the ___ much,care-free,xAttr,1
PersonX loves the ___ much,adventurous,xAttr,1
PersonX loves the ___ much,wistful,xAttr,1
PersonX loves the ___ much,enthusiastic,xAttr,1
PersonX loves the ___ much,searches for material on the subject in the library,xEffect,1
PersonX loves the ___ much,looks for content about the subject,xEffect,1
PersonX loves the ___ much,to be affectionate,xIntent,1
PersonX loves the ___ much,to be nice,xIntent,1
PersonX loves the ___ much,to have seen beautiful pictures of famous places around the world,xNeed,1
PersonX loves the ___ much,to have watched movies about the world many times,xNeed,1
PersonX loves the ___ much,affectionate,xReact,1
PersonX loves the ___ much,very happy,xReact,1
PersonX loves the ___ much,to make a trip,xWant,1
PersonX loves the ___ much,to plan another trip to the same place,xWant,1
PersonX loves the ___ much,to explore the world,xWant,1
PersonX loves the ___ much,send pictures to friends,xWant,1
PersonX loves the ___ much,to go back more often,xWant,1
PersonX loves the ___ much,to explore more,xWant,1
PersonX asks the cashier,answers personX,oEffect,1
PersonX asks the cashier,answers,oEffect,1
PersonX asks the cashier,thanks personX,oEffect,1
PersonX asks the cashier,smiles,oEffect,1
PersonX asks the cashier,annoyed,oReact,1
PersonX asks the cashier,tired,oReact,1
PersonX asks the cashier,happy to have helped,oReact,1
PersonX asks the cashier,hopeful,xAttr,1
PersonX asks the cashier,curious,xAttr,1
PersonX asks the cashier,questioning,xAttr,1
PersonX asks the cashier,polite,xAttr,1
PersonX asks the cashier,thanks the cashier,xEffect,1
PersonX asks the cashier,talks,xEffect,1
PersonX asks the cashier,receives info,xEffect,1
PersonX asks the cashier,waits for an answer,xEffect,1
PersonX asks the cashier,laughs,xEffect,1
PersonX asks the cashier,pays bill,xEffect,1
PersonX asks the cashier,to know the total price,xIntent,1
PersonX asks the cashier,to know the price,xIntent,1
PersonX asks the cashier,for a copy of the receipt,xIntent,1
PersonX asks the cashier,indifferent,xReact,1
PersonX asks the cashier,interested,xReact,1
PersonX asks the cashier,informed,xReact,1
PersonX asks the cashier,to look over the receipt,xWant,1
PersonX asks the cashier,to sit down at a table,xWant,1
PersonX puts it back together,mechanical,xAttr,1
PersonX puts it back together,handy,xAttr,1
PersonX puts it back together,truthful,xAttr,1
PersonX puts it back together,observant,xAttr,1
PersonX puts it back together,honest,xAttr,1
PersonX puts it back together,disciplined,xAttr,1
PersonX puts it back together,learns from taking it apart,xEffect,1
PersonX puts it back together,see's if it works,xEffect,1
PersonX puts it back together,is complimented,xEffect,1
PersonX puts it back together,gets thanked,xEffect,1
PersonX puts it back together,to fix the toy,xIntent,1
PersonX puts it back together,get glue,xNeed,1
PersonX puts it back together,get all the pieces together,xNeed,1
PersonX puts it back together,to take something apart,xNeed,1
PersonX puts it back together,to need to redo,xNeed,1
PersonX puts it back together,read instructions,xNeed,1
PersonX puts it back together,contented with his skills.,xReact,1
PersonX puts it back together,test it to see if it turns on,xWant,1
PersonX puts it back together,to use,xWant,1
PersonX puts it back together,see if it works,xWant,1
PersonX puts it back together,check if anything is missing,xWant,1
PersonX puts it back together,to fix something,xWant,1
PersonX gives ___ to PersonY's parents,keeps it,oEffect,1
PersonX gives ___ to PersonY's parents,gives thanks,oEffect,1
PersonX gives ___ to PersonY's parents,receives gift,oEffect,1
PersonX gives ___ to PersonY's parents,throws it away,oEffect,1
PersonX gives ___ to PersonY's parents,warm,oReact,1
PersonX gives ___ to PersonY's parents,gratitude,oReact,1
PersonX gives ___ to PersonY's parents,bonded to personx,oReact,1
PersonX gives ___ to PersonY's parents,grateful for receiving it,oReact,1
PersonX gives ___ to PersonY's parents,thankful,oReact,1
PersonX gives ___ to PersonY's parents,interested in the present,oReact,1
PersonX gives ___ to PersonY's parents,approving,oReact,1
PersonX gives ___ to PersonY's parents,parents thank person x,oWant,1
PersonX gives ___ to PersonY's parents,to express their gratitude,oWant,1
PersonX gives ___ to PersonY's parents,to try it out,oWant,1
PersonX gives ___ to PersonY's parents,sit down,oWant,1
PersonX gives ___ to PersonY's parents,to thank him,oWant,1
PersonX gives ___ to PersonY's parents,person y gives extra to person x in future,oWant,1
PersonX gives ___ to PersonY's parents,kind,xAttr,1
PersonX gives ___ to PersonY's parents,thoughtful,xAttr,1
PersonX gives ___ to PersonY's parents,gracious,xAttr,1
PersonX gives ___ to PersonY's parents,generous,xAttr,1
PersonX gives ___ to PersonY's parents,gets scolded,xEffect,1
PersonX gives ___ to PersonY's parents,receive thanks,xEffect,1
PersonX gives ___ to PersonY's parents,gets something in return,xEffect,1
PersonX gives ___ to PersonY's parents,to reciprocate another gift,xIntent,1
PersonX gives ___ to PersonY's parents,to thank persony's parents,xIntent,1
PersonX gives ___ to PersonY's parents,thoughtful,xIntent,1
PersonX gives ___ to PersonY's parents,they want their parents to like them,xIntent,1
PersonX gives ___ to PersonY's parents,courteous,xIntent,1
PersonX gives ___ to PersonY's parents,they want to be nice,xIntent,1
PersonX gives ___ to PersonY's parents,to feel closer to persony's parents,xIntent,1
PersonX gives ___ to PersonY's parents,to meet them,xNeed,1
PersonX gives ___ to PersonY's parents,to invite them to his home,xNeed,1
PersonX gives ___ to PersonY's parents,find out what to give to person y parents,xNeed,1
PersonX gives ___ to PersonY's parents,ask person x if can give/what they need,xNeed,1
PersonX gives ___ to PersonY's parents,drive,xNeed,1
PersonX gives ___ to PersonY's parents,prepare,xNeed,1
PersonX gives ___ to PersonY's parents,loved,xReact,1
PersonX gives ___ to PersonY's parents,acceptee,xReact,1
PersonX gives ___ to PersonY's parents,appreciated,xReact,1
PersonX gives ___ to PersonY's parents,generous,xReact,1
PersonX gives ___ to PersonY's parents,equal to persony's parents,xReact,1
PersonX gives ___ to PersonY's parents,nervous,xReact,1
PersonX gives ___ to PersonY's parents,happy,xReact,1
PersonX gives ___ to PersonY's parents,relax,xWant,1
PersonX gives ___ to PersonY's parents,ask if need other help,xWant,1
PersonX gives ___ to PersonY's parents,talk to person x parents,xWant,1
PersonX gives ___ to PersonY's parents,to leave them,xWant,1
PersonX gives ___ to PersonY's parents,to explain about the award,xWant,1
PersonX gives ___ to PersonY's parents,to sit down,xWant,1
PersonX sees a raccoon,adventurer,xAttr,1
PersonX sees a raccoon,Seeking,xAttr,1
PersonX sees a raccoon,Wild,xAttr,1
PersonX sees a raccoon,brave,xAttr,1
PersonX sees a raccoon,gets startled,xEffect,1
PersonX sees a raccoon,runs away,xEffect,1
PersonX sees a raccoon,to see a wild animal,xIntent,1
PersonX sees a raccoon,to go in the woods,xNeed,1
PersonX sees a raccoon,to take a stroll,xNeed,1
PersonX sees a raccoon,to go to the animal shelter,xNeed,1
PersonX sees a raccoon,watch for animals,xNeed,1
