p,q,r,output
PersonX is really late,are delayed and put out,oEffect,1
PersonX is really late,are angry,oEffect,1
PersonX is really late,annoyed,oReact,1
PersonX is really late,to meet with PersonX another time,oWant,1
PersonX is really late,to take revenge on PersonX,oWant,1
PersonX is really late,careless,xAttr,1
PersonX is really late,dumb,xAttr,1
PersonX is really late,absentminded,xAttr,1
PersonX is really late,idiotic,xAttr,1
PersonX is really late,Lazy,xAttr,1
PersonX is really late,unorganized,xAttr,1
PersonX is really late,irresponsible,xAttr,1
PersonX is really late,Sluggish,xAttr,1
PersonX is really late,gets scolded,xEffect,1
PersonX is really late,GO IN TIME,xEffect,1
PersonX is really late,has a penalty for tardiness,xEffect,1
PersonX is really late,NONE,xEffect,1
PersonX is really late,GET TRIED,xEffect,1
PersonX is really late,To spare time,xNeed,1
PersonX is really late,To hurry up in what ever he/she is doing,xNeed,1
PersonX is really late,nervous,xReact,1
PersonX is really late,irritated,xReact,1
PersonX is really late,sad,xReact,1
PersonX is really late,frustrated,xReact,1
PersonX is really late,to be on time,xWant,1
PersonX is really late,to make amends,xWant,1
PersonX takes ___ together,likes new things,oEffect,1
PersonX takes ___ together,learns new skills,oEffect,1
PersonX takes ___ together,appreciated,oReact,1
PersonX takes ___ together,to learn a new skill,oWant,1
PersonX takes ___ together,to grow the relationship,oWant,1
PersonX takes ___ together,hardworking,xAttr,1
PersonX takes ___ together,Collaborative,xAttr,1
PersonX takes ___ together,sociable,xAttr,1
PersonX takes ___ together,fun,xAttr,1
PersonX takes ___ together,talented,xAttr,1
PersonX takes ___ together,Social,xAttr,1
PersonX takes ___ together,develops new preferences,xEffect,1
PersonX takes ___ together,knows the person better,xEffect,1
PersonX takes ___ together,learns new skills,xEffect,1
PersonX takes ___ together,grow close,xEffect,1
PersonX takes ___ together,to spend quality time,xIntent,1
PersonX takes ___ together,inclusive,xIntent,1
PersonX takes ___ together,to get a camera,xNeed,1
PersonX takes ___ together,press the button,xNeed,1
PersonX takes ___ together,to see what's going on,xNeed,1
PersonX takes ___ together,to determine if they want to go,xNeed,1
PersonX takes ___ together,closer to the other person,xReact,1
PersonX takes ___ together,happy,xReact,1
PersonX takes ___ together,to show it to his friends,xWant,1
PersonX takes ___ together,To be successful,xWant,1
PersonX takes ___ together,to grow the relationship,xWant,1
PersonX takes ___ together,To achieve success,xWant,1
PersonX takes ___ together,to learn a new skill,xWant,1
PersonX takes ___ together,to take the photo home,xWant,1
PersonX goes on in PersonY's mind,sees him,oEffect,1
PersonX goes on in PersonY's mind,loss of focus,oEffect,1
PersonX goes on in PersonY's mind,increased distraction,oEffect,1
PersonX goes on in PersonY's mind,tosses and turns,oEffect,1
PersonX goes on in PersonY's mind,preoccupied,oReact,1
PersonX goes on in PersonY's mind,to spend time with PersonY,oWant,1
PersonX goes on in PersonY's mind,to find out what PersonX is up to,oWant,1
PersonX goes on in PersonY's mind,to keep thinking about PersonY,oWant,1
PersonX goes on in PersonY's mind,to call PersonX,oWant,1
PersonX goes on in PersonY's mind,distinctive,xAttr,1
PersonX goes on in PersonY's mind,persuasive,xAttr,1
PersonX goes on in PersonY's mind,charismatic,xAttr,1
PersonX goes on in PersonY's mind,dominant,xAttr,1
PersonX goes on in PersonY's mind,attractive,xAttr,1
PersonX goes on in PersonY's mind,memorable,xAttr,1
PersonX goes on in PersonY's mind,to spend time with PersonY,xNeed,1
PersonX goes on in PersonY's mind,to talk to PersonY,xNeed,1
PersonX goes on in PersonY's mind,nan,xReact,1
PersonX goes on in PersonY's mind,to ignore PersonY,xWant,1
PersonX goes on in PersonY's mind,to be telepathic,xWant,1
PersonX goes on in PersonY's mind,phsocology,xWant,1
PersonX goes on in PersonY's mind,to get together with PersonY,xWant,1
PersonX goes on in PersonY's mind,to be a magician,xWant,1
PersonX goes on in PersonY's mind,mind,xWant,1
PersonX gets the ingredients together,ready,xAttr,1
PersonX gets the ingredients together,Cooking,xAttr,1
PersonX gets the ingredients together,Hungry,xAttr,1
PersonX gets the ingredients together,helpful,xAttr,1
PersonX gets the ingredients together,prepared,xAttr,1
PersonX gets the ingredients together,competent,xAttr,1
PersonX gets the ingredients together,cook a meal,xEffect,1
PersonX gets the ingredients together,eat a meal,xEffect,1
PersonX gets the ingredients together,eats the food,xEffect,1
PersonX gets the ingredients together,sneezes from the pepper,xEffect,1
PersonX gets the ingredients together,prepares the meal,xEffect,1
PersonX gets the ingredients together,drops them on the counter,xEffect,1
PersonX gets the ingredients together,to cook something,xIntent,1
PersonX gets the ingredients together,to buy ingredients,xNeed,1
PersonX gets the ingredients together,to go to the store,xNeed,1
PersonX gets the ingredients together,to buy things,xNeed,1
PersonX gets the ingredients together,to take out things from the pantry,xNeed,1
PersonX gets the ingredients together,crafty,xReact,1
PersonX gets the ingredients together,to cook,xWant,1
PersonX gets the ingredients together,to bake,xWant,1
PersonX gets the ingredients together,to cook things,xWant,1
PersonX gets the ingredients together,to mix things,xWant,1
PersonX serves ___ to PersonX's family,the family members treat person X as the head of the family,oEffect,1
PersonX serves ___ to PersonX's family,the family members respect person X,oEffect,1
PersonX serves ___ to PersonX's family,loved,oReact,1
PersonX serves ___ to PersonX's family,grateful,oReact,1
PersonX serves ___ to PersonX's family,affectionate,oReact,1
PersonX serves ___ to PersonX's family,to eat the food,oWant,1
PersonX serves ___ to PersonX's family,to thank PersonX for cooking.,oWant,1
PersonX serves ___ to PersonX's family,to thank PersonX,oWant,1
PersonX serves ___ to PersonX's family,to talk with PersonX about various things.,oWant,1
PersonX serves ___ to PersonX's family,loving,xAttr,1
PersonX serves ___ to PersonX's family,generous,xAttr,1
PersonX serves ___ to PersonX's family,giving,xAttr,1
PersonX serves ___ to PersonX's family,compassionate,xAttr,1
PersonX serves ___ to PersonX's family,gets tip,xEffect,1
PersonX serves ___ to PersonX's family,gets thanked,xEffect,1
PersonX serves ___ to PersonX's family,is loved by the family members,xEffect,1
PersonX serves ___ to PersonX's family,is held in high esteem by family members.,xEffect,1
PersonX serves ___ to PersonX's family,to share a meal,xIntent,1
PersonX serves ___ to PersonX's family,to serve dinner to the his family,xIntent,1
PersonX serves ___ to PersonX's family,to bring the food to PersonY's house,xNeed,1
PersonX serves ___ to PersonX's family,to cook the food,xNeed,1
PersonX serves ___ to PersonX's family,set the table.,xNeed,1
PersonX serves ___ to PersonX's family,to have cooked,xNeed,1
PersonX serves ___ to PersonX's family,cook dinner.,xNeed,1
PersonX serves ___ to PersonX's family,to have ordered take out,xNeed,1
PersonX serves ___ to PersonX's family,helpful,xReact,1
PersonX serves ___ to PersonX's family,like a chef,xReact,1
PersonX serves ___ to PersonX's family,affectionate,xReact,1
PersonX serves ___ to PersonX's family,proud,xReact,1
PersonX serves ___ to PersonX's family,to talk while eating dinner.,xWant,1
PersonX serves ___ to PersonX's family,to eat with his family.,xWant,1
PersonX serves ___ to PersonX's family,serve everyone drinks,xWant,1
PersonX serves ___ to PersonX's family,to get the next course ready,xWant,1
PersonX serves ___ to PersonX's family,to clean up,xWant,1
PersonX serves ___ to PersonX's family,make a plate of food for PersonY,xWant,1
PersonX wants to take pictures,loved,oReact,1
PersonX wants to take pictures,important,oReact,1
PersonX wants to take pictures,happy to have memories to look back upon,oReact,1
PersonX wants to take pictures,Amazed,xAttr,1
PersonX wants to take pictures,imaginative,xAttr,1
PersonX wants to take pictures,sentimental,xAttr,1
PersonX wants to take pictures,Tooken back,xAttr,1
PersonX wants to take pictures,cultured,xAttr,1
PersonX wants to take pictures,artistic,xAttr,1
PersonX wants to take pictures,takes out camera,xEffect,1
PersonX wants to take pictures,takes a photo,xEffect,1
PersonX wants to take pictures,Inspired,xEffect,1
PersonX wants to take pictures,Sets it up,xEffect,1
PersonX wants to take pictures,given a camera,xEffect,1
PersonX wants to take pictures,surrounded by people,xEffect,1
PersonX wants to take pictures,to have memories,xIntent,1
PersonX wants to take pictures,to make money,xIntent,1
PersonX wants to take pictures,build a photography portfolio,xIntent,1
PersonX wants to take pictures,to remember,xIntent,1
PersonX wants to take pictures,to create memories,xIntent,1
PersonX wants to take pictures,to have a hobby,xIntent,1
PersonX wants to take pictures,to remember special moments,xIntent,1
PersonX wants to take pictures,to have a camera,xNeed,1
PersonX wants to take pictures,a deep appreciation for nature,xNeed,1
PersonX wants to take pictures,to have an interest in photography,xNeed,1
PersonX wants to take pictures,an artistic drive,xNeed,1
PersonX wants to take pictures,friendly,xReact,1
PersonX wants to take pictures,satisfied,xReact,1
PersonX wants to take pictures,nostalgic,xReact,1
PersonX wants to take pictures,excited,xReact,1
PersonX wants to take pictures,happy,xReact,1
PersonX wants to take pictures,to spend his leisure in a better way,xWant,1
PersonX wants to take pictures,to pose for the camera,xWant,1
PersonX wants to take pictures,to grab a camera,xWant,1
PersonX wants to take pictures,to buy a camera,xWant,1
PersonX wants to take pictures,to go to scenic locations,xWant,1
PersonX wants to take pictures,to become a professional photographer,xWant,1
PersonX cuts both ways,grateful,oReact,1
PersonX cuts both ways,smart,xAttr,1
PersonX cuts both ways,crafty,xAttr,1
PersonX cuts both ways,biting,xAttr,1
PersonX cuts both ways,efficient,xAttr,1
PersonX cuts both ways,sharp,xAttr,1
PersonX cuts both ways,skilled,xAttr,1
PersonX cuts both ways,gets similar results on both sides,xEffect,1
PersonX cuts both ways,sees clearly,xEffect,1
PersonX cuts both ways,tries to hedge,xEffect,1
PersonX cuts both ways,is indecisive,xEffect,1
PersonX cuts both ways,to show off skills,xIntent,1
PersonX cuts both ways,to have scissors,xNeed,1
PersonX cuts both ways,to have permission to cut,xNeed,1
PersonX cuts both ways,respected,xReact,1
PersonX cuts both ways,wants to explain,xWant,1
PersonX cuts both ways,to do it one way,xWant,1
PersonX cuts both ways,to show it to everyone,xWant,1
PersonX cuts both ways,to stitch it back,xWant,1
PersonX cuts both ways,to wear it,xWant,1
PersonX brings PersonY news,is asked questions,oEffect,1
PersonX brings PersonY news,looks at him,oEffect,1
PersonX brings PersonY news,relaxed,oReact,1
PersonX brings PersonY news,helped,oReact,1
PersonX brings PersonY news,informed,oReact,1
PersonX brings PersonY news,happy,oReact,1
PersonX brings PersonY news,relieved,oReact,1
PersonX brings PersonY news,to react,oWant,1
PersonX brings PersonY news,to hug PersonX,oWant,1
PersonX brings PersonY news,to react to the news,oWant,1
PersonX brings PersonY news,to listen to the news,oWant,1
PersonX brings PersonY news,to thank PersonX,oWant,1
PersonX brings PersonY news,to review news,oWant,1
PersonX brings PersonY news,social,xAttr,1
PersonX brings PersonY news,outgoing,xAttr,1
PersonX brings PersonY news,responsible,xAttr,1
PersonX brings PersonY news,delivering,xAttr,1
PersonX brings PersonY news,respectful,xAttr,1
PersonX brings PersonY news,announcing,xAttr,1
PersonX brings PersonY news,kind,xAttr,1
PersonX brings PersonY news,sees tears,xEffect,1
PersonX brings PersonY news,hears a laugh,xEffect,1
PersonX brings PersonY news,be nice to person,xIntent,1
PersonX brings PersonY news,to find out,xIntent,1
PersonX brings PersonY news,to help person,xIntent,1
PersonX brings PersonY news,to inform,xIntent,1
PersonX brings PersonY news,help person relax,xIntent,1
PersonX brings PersonY news,to learn news,xNeed,1
PersonX brings PersonY news,to know all the news before anyone else does,xNeed,1
PersonX brings PersonY news,to approach PersonY,xNeed,1
PersonX brings PersonY news,to be the gossip of the neighborhood,xNeed,1
PersonX brings PersonY news,to have news,xNeed,1
PersonX brings PersonY news,to be journalist,xNeed,1
PersonX brings PersonY news,helpful,xReact,1
PersonX brings PersonY news,capable,xReact,1
PersonX brings PersonY news,good,xReact,1
PersonX brings PersonY news,concerned,xReact,1
PersonX brings PersonY news,to seek permission to publish,xWant,1
PersonX brings PersonY news,to talk to PersonY,xWant,1
PersonX brings PersonY news,to console PersonY,xWant,1
PersonX brings PersonY news,to spend more time with PersonY,xWant,1
PersonX brings PersonY news,to congratulate PersonY,xWant,1
PersonX brings PersonY news,to tell PersonY everything,xWant,1
PersonX brings PersonY news,to part ways,xWant,1
PersonX brings PersonY news,to write article,xWant,1
PersonX wanders away,worried about the person,oReact,1
PersonX wanders away,to look for PersonX,oWant,1
PersonX wanders away,to follow PersonX,oWant,1
PersonX wanders away,to call them back,oWant,1
PersonX wanders away,to have fun,oWant,1
PersonX wanders away,to see where they went,oWant,1
PersonX wanders away,confused,xAttr,1
PersonX wanders away,careless,xAttr,1
PersonX wanders away,independent,xAttr,1
PersonX wanders away,disengaged,xAttr,1
PersonX wanders away,lost,xAttr,1
PersonX wanders away,distracted,xAttr,1
PersonX wanders away,PersonX loses concentration,xEffect,1
PersonX wanders away,gets lost,xEffect,1
PersonX wanders away,PersonX gets lost,xEffect,1
PersonX wanders away,becomes worried,xEffect,1
PersonX wanders away,to be left alone,xIntent,1
PersonX wanders away,stimulation,xIntent,1
PersonX wanders away,to spot something,xNeed,1
PersonX wanders away,to want to do something else,xNeed,1
PersonX wanders away,to leave the house,xNeed,1
PersonX wanders away,to of gone their,xNeed,1
PersonX wanders away,bored,xReact,1
PersonX wanders away,secluded,xReact,1
PersonX wanders away,walk to find something else,xWant,1
PersonX wanders away,to keep wandering,xWant,1
PersonX wanders away,look for something new,xWant,1
PersonX wanders away,to do something else,xWant,1
PersonX wanders away,to go back somewhere,xWant,1
PersonX wanders away,leave,xWant,1
PersonX wanders away,to take a break,xWant,1
PersonX wanders away,to relax,xWant,1
PersonX wanders away,to have fun,xWant,1
PersonX gives thee the ___,need is filled,oReact,1
PersonX gives thee the ___,thankful,oReact,1
PersonX gives thee the ___,to wonder what PersonX will do next,oWant,1
PersonX gives thee the ___,to talk to PersonX,oWant,1
PersonX gives thee the ___,to thank PersonX,oWant,1
PersonX gives thee the ___,to help PersonX,oWant,1
PersonX gives thee the ___,giving,xAttr,1
PersonX gives thee the ___,dedicated,xAttr,1
PersonX gives thee the ___,generous,xAttr,1
PersonX gives thee the ___,independent,xAttr,1
PersonX gives thee the ___,tactful,xAttr,1
PersonX gives thee the ___,to hand me something,xIntent,1
PersonX gives thee the ___,to be helpful,xIntent,1
PersonX gives thee the ___,to have evaluated their needs,xNeed,1
PersonX gives thee the ___,to determine the responsibility,xNeed,1
PersonX gives thee the ___,to have meditated,xNeed,1
PersonX gives thee the ___,to have the authority,xNeed,1
PersonX gives thee the ___,supportive,xReact,1
PersonX gives thee the ___,to go home,xWant,1
PersonX gives thee the ___,to move on to other things,xWant,1
PersonX gives thee the ___,to maintain order,xWant,1
PersonX gives thee the ___,To be free of it,xWant,1
PersonX gives thee the ___,To get rid of it,xWant,1
PersonX gives thee the ___,to leave town,xWant,1
PersonX seeks help,happy to help.,oReact,1
PersonX seeks help,to do the work,oWant,1
PersonX seeks help,to earn money from it,oWant,1
PersonX seeks help,pitiful,xAttr,1
PersonX seeks help,smart,xAttr,1
PersonX seeks help,helpless,xAttr,1
PersonX seeks help,proud,xAttr,1
PersonX seeks help,brave,xAttr,1
PersonX seeks help,helpful,xAttr,1
PersonX seeks help,scared,xAttr,1
PersonX seeks help,hopeful,xAttr,1
PersonX seeks help,gets work done faster than expected,xEffect,1
PersonX seeks help,gets pay advance,xEffect,1
PersonX seeks help,looks around erratically,xEffect,1
PersonX seeks help,gives  a compliment in return,xEffect,1
PersonX seeks help,get help from good ones,xEffect,1
PersonX seeks help,hands hold on to head,xEffect,1
PersonX seeks help,to know the answer,xIntent,1
PersonX seeks help,to feel better,xIntent,1
PersonX seeks help,to understand a math problem.,xIntent,1
PersonX seeks help,to do something better,xIntent,1
PersonX seeks help,to get better,xIntent,1
PersonX seeks help,to think someone can help them,xNeed,1
PersonX seeks help,make the decision,xNeed,1
PersonX seeks help,to need help,xNeed,1
PersonX seeks help,to locate helpful people,xNeed,1
PersonX seeks help,in need,xReact,1
PersonX seeks help,inadequate,xReact,1
PersonX seeks help,desperate,xReact,1
PersonX seeks help,good.,xReact,1
PersonX seeks help,relieved,xReact,1
PersonX seeks help,to find some help,xWant,1
PersonX seeks help,to feel better,xWant,1
PersonX seeks help,to solve a problem,xWant,1
PersonX seeks help,to help other people,xWant,1
PersonX seeks help,to acquire assistance,xWant,1
PersonX seeks help,to put them to work,xWant,1
PersonX forces upon PersonY,go into hiding,oEffect,1
PersonX forces upon PersonY,are abused,oEffect,1
PersonX forces upon PersonY,are in need of help,oEffect,1
PersonX forces upon PersonY,fall over,oEffect,1
PersonX forces upon PersonY,angry sad for being taken advantage of,oReact,1
PersonX forces upon PersonY,victimized,oReact,1
PersonX forces upon PersonY,bad,oReact,1
PersonX forces upon PersonY,protest to Person X that they're busy,oWant,1
PersonX forces upon PersonY,to get rid of PersonX,oWant,1
PersonX forces upon PersonY,to get away from the situation,oWant,1
PersonX forces upon PersonY,get mad at Person X,oWant,1
PersonX forces upon PersonY,demeaning,xAttr,1
PersonX forces upon PersonY,detrimental,xAttr,1
PersonX forces upon PersonY,anger,xAttr,1
PersonX forces upon PersonY,regret,xAttr,1
PersonX forces upon PersonY,gets tired from exertion,xEffect,1
PersonX forces upon PersonY,does a bad thing,xEffect,1
PersonX forces upon PersonY,generates physical strength,xEffect,1
PersonX forces upon PersonY,may be punished,xEffect,1
PersonX forces upon PersonY,to exert their will,xIntent,1
PersonX forces upon PersonY,to take advantage of a person,xIntent,1
PersonX forces upon PersonY,feels good they are getting what they want,xReact,1
PersonX forces upon PersonY,bold,xReact,1
PersonX forces upon PersonY,triumphant,xReact,1
PersonX forces upon PersonY,Person Y to see something,xWant,1
PersonX forces upon PersonY,PersonY to do something,xWant,1
PersonX forces upon PersonY,to defeat PersonY,xWant,1
PersonX forces upon PersonY,Person Y to get well,xWant,1
PersonX takes private lessons,TEACHER SHOWS PERSONX HOW WELL SHE PLAYS,oEffect,1
PersonX takes private lessons,THE TEACHER TEACHES PERSONX,oEffect,1
PersonX takes private lessons,satisfied,oReact,1
PersonX takes private lessons,to teach the lessons,oWant,1
PersonX takes private lessons,to offer advice,oWant,1
PersonX takes private lessons,ambitious,xAttr,1
PersonX takes private lessons,Helpful,xAttr,1
PersonX takes private lessons,Social,xAttr,1
PersonX takes private lessons,competent,xAttr,1
PersonX takes private lessons,competitive,xAttr,1
PersonX takes private lessons,diligent,xAttr,1
PersonX takes private lessons,PLAYS THE PIANO,xEffect,1
PersonX takes private lessons,he is told he is awful,xEffect,1
PersonX takes private lessons,PLAYS THE BANJO,xEffect,1
PersonX takes private lessons,he wins the talent show,xEffect,1
PersonX takes private lessons,to get more knowledge,xIntent,1
PersonX takes private lessons,to improve,xIntent,1
PersonX takes private lessons,to learn,xIntent,1
PersonX takes private lessons,to find a teacher,xNeed,1
PersonX takes private lessons,to  make an appointment,xNeed,1
PersonX takes private lessons,satisfied,xReact,1
PersonX takes private lessons,happy,xReact,1
PersonX takes private lessons,accomplished,xReact,1
PersonX takes private lessons,to practice an instrument,xWant,1
PersonX takes private lessons,to quit the lessons,xWant,1
PersonX takes private lessons,to be a musician,xWant,1
PersonX takes private lessons,to learn music,xWant,1
PersonX takes PersonX's hat off to ___,to thank PersonX,oWant,1
PersonX takes PersonX's hat off to ___,to show PersonX respect,oWant,1
PersonX takes PersonX's hat off to ___,Fashionable,xAttr,1
PersonX takes PersonX's hat off to ___,loyal,xAttr,1
PersonX takes PersonX's hat off to ___,generous,xAttr,1
PersonX takes PersonX's hat off to ___,respectful,xAttr,1
PersonX takes PersonX's hat off to ___,Expressive,xAttr,1
PersonX takes PersonX's hat off to ___,friendly,xAttr,1
PersonX takes PersonX's hat off to ___,trembles (cold chill),xEffect,1
PersonX takes PersonX's hat off to ___,ruffles hair,xEffect,1
PersonX takes PersonX's hat off to ___,gets a sunburn,xEffect,1
PersonX takes PersonX's hat off to ___,cools down,xEffect,1
PersonX takes PersonX's hat off to ___,to remove hat because it's warm out,xIntent,1
PersonX takes PersonX's hat off to ___,to have a hat,xNeed,1
PersonX takes PersonX's hat off to ___,to grab their hat,xNeed,1
PersonX takes PersonX's hat off to ___,a hat on,xNeed,1
PersonX takes PersonX's hat off to ___,to remove,xNeed,1
PersonX takes PersonX's hat off to ___,to wear a hat,xNeed,1
PersonX takes PersonX's hat off to ___,to reach for their hat,xNeed,1
PersonX takes PersonX's hat off to ___,cooled down,xReact,1
PersonX takes PersonX's hat off to ___,to greet them,xWant,1
PersonX takes PersonX's hat off to ___,to keep the hat,xWant,1
PersonX takes PersonX's hat off to ___,to show respect,xWant,1
PersonX takes PersonX's hat off to ___,show respect,xWant,1
PersonX takes PersonX's hat off to ___,to fix their hair,xWant,1
PersonX takes PersonX's hat off to ___,to store away the hat,xWant,1
PersonX rejects every ___,they help them find something that works,oEffect,1
PersonX rejects every ___,they see what they need,oEffect,1
PersonX rejects every ___,irritated and vexed.,oReact,1
PersonX rejects every ___,To work out a deal,oWant,1
PersonX rejects every ___,to help them find something good,oWant,1
PersonX rejects every ___,to give other ideas,oWant,1
PersonX rejects every ___,To cut their losses,oWant,1
PersonX rejects every ___,apprehensive,xAttr,1
PersonX rejects every ___,picky,xAttr,1
PersonX rejects every ___,combative,xAttr,1
PersonX rejects every ___,antagonistic,xAttr,1
PersonX rejects every ___,cautious,xAttr,1
PersonX rejects every ___,hard to please,xAttr,1
PersonX rejects every ___,they have to find something else,xEffect,1
PersonX rejects every ___,PersonX is refused,xEffect,1
PersonX rejects every ___,they are known for it,xEffect,1
PersonX rejects every ___,PersonX gets in an argument,xEffect,1
PersonX rejects every ___,to provide a valid process,xIntent,1
PersonX rejects every ___,something that satisfies him fully,xIntent,1
PersonX rejects every ___,to of heard the ideas,xNeed,1
PersonX rejects every ___,To prepare for what to say,xNeed,1
PersonX rejects every ___,to consider them not good,xNeed,1
PersonX rejects every ___,To determine what they want,xNeed,1
PersonX rejects every ___,irritated about it.,xReact,1
PersonX rejects every ___,"stable,honest",xReact,1
PersonX rejects every ___,new data,xWant,1
PersonX rejects every ___,to decide on something that works,xWant,1
PersonX rejects every ___,to listen to others,xWant,1
PersonX rejects every ___,new information,xWant,1
PersonX rejects every ___,To get the most out of the bargain,xWant,1
PersonX rejects every ___,A better deal,xWant,1
PersonX comes ___ for the holidays,to take pictures.,oWant,1
PersonX comes ___ for the holidays,to call them,oWant,1
PersonX comes ___ for the holidays,nice,oWant,1
PersonX comes ___ for the holidays,to be happy.,oWant,1
PersonX comes ___ for the holidays,wish them well,oWant,1
PersonX comes ___ for the holidays,happy,oWant,1
PersonX comes ___ for the holidays,loving,xAttr,1
PersonX comes ___ for the holidays,fun,xAttr,1
PersonX comes ___ for the holidays,satisfied,xAttr,1
PersonX comes ___ for the holidays,festive,xAttr,1
PersonX comes ___ for the holidays,happy,xAttr,1
PersonX comes ___ for the holidays,family oriented,xAttr,1
PersonX comes ___ for the holidays,gets hugged,xEffect,1
PersonX comes ___ for the holidays,is surprised,xEffect,1
PersonX comes ___ for the holidays,smiles,xEffect,1
PersonX comes ___ for the holidays,no effect,xEffect,1
PersonX comes ___ for the holidays,to be in prximity,xIntent,1
PersonX comes ___ for the holidays,relaxation,xIntent,1
PersonX comes ___ for the holidays,to buy gifts.,xNeed,1
PersonX comes ___ for the holidays,to put gas in the car.,xNeed,1
PersonX comes ___ for the holidays,home,xNeed,1
PersonX comes ___ for the holidays,family,xNeed,1
PersonX comes ___ for the holidays,a car,xNeed,1
PersonX comes ___ for the holidays,money,xNeed,1
PersonX comes ___ for the holidays,present,xReact,1
PersonX comes ___ for the holidays,joy,xReact,1
PersonX comes ___ for the holidays,to leave,xWant,1
PersonX comes ___ for the holidays,to enjoy themselves.,xWant,1
PersonX comes ___ for the holidays,go back to school,xWant,1
PersonX comes ___ for the holidays,to see family.,xWant,1
PersonX comes ___ for the holidays,reason,xWant,1
PersonX comes ___ for the holidays,time,xWant,1
PersonX pricks PersonX's finger,hurt and angry,oReact,1
PersonX pricks PersonX's finger,worried,xAttr,1
PersonX pricks PersonX's finger,Careful,xAttr,1
PersonX pricks PersonX's finger,Checking,xAttr,1
PersonX pricks PersonX's finger,scared,xAttr,1
PersonX pricks PersonX's finger,Assisting,xAttr,1
PersonX pricks PersonX's finger,nervous,xAttr,1
PersonX pricks PersonX's finger,Proactive,xAttr,1
PersonX pricks PersonX's finger,cries out in pain,xEffect,1
PersonX pricks PersonX's finger,waits for blood sugar reading,xEffect,1
PersonX pricks PersonX's finger,runs water over his finger,xEffect,1
PersonX pricks PersonX's finger,reads results,xEffect,1
PersonX pricks PersonX's finger,bleeds,xEffect,1
PersonX pricks PersonX's finger,puts on a bandaid,xEffect,1
PersonX pricks PersonX's finger,to harm another,xIntent,1
PersonX pricks PersonX's finger,to knuckle,xIntent,1
PersonX pricks PersonX's finger,to find a needle,xNeed,1
PersonX pricks PersonX's finger,to pick a rose with thorns,xNeed,1
PersonX pricks PersonX's finger,guilty,xReact,1
PersonX pricks PersonX's finger,hurt.,xReact,1
PersonX pricks PersonX's finger,relaxed,xReact,1
PersonX pricks PersonX's finger,embarrassed,xReact,1
PersonX pricks PersonX's finger,clumsy,xReact,1
PersonX pricks PersonX's finger,to clean the cut,xWant,1
PersonX pricks PersonX's finger,to give a blood sample,xWant,1
PersonX pricks PersonX's finger,to cast a spell,xWant,1
PersonX pricks PersonX's finger,to get a bandaid,xWant,1
PersonX needs a new shirt,shopping,xAttr,1
PersonX needs a new shirt,dirty,xAttr,1
PersonX needs a new shirt,poorly dressed,xAttr,1
PersonX needs a new shirt,Dirty,xAttr,1
PersonX needs a new shirt,Unkempt,xAttr,1
PersonX needs a new shirt,raggedy,xAttr,1
PersonX needs a new shirt,Steals a shirt,xEffect,1
PersonX needs a new shirt,Buys a shirt,xEffect,1
PersonX needs a new shirt,goes to the clothes shop,xEffect,1
PersonX needs a new shirt,removes their wallet,xEffect,1
PersonX needs a new shirt,to replace some worn clothes,xIntent,1
PersonX needs a new shirt,to choose what color of shirt and type,xNeed,1
PersonX needs a new shirt,to of had an old shirt,xNeed,1
PersonX needs a new shirt,to go online to website,xNeed,1
PersonX needs a new shirt,to go to the store,xNeed,1
PersonX needs a new shirt,to wear the old shirt out,xNeed,1
PersonX needs a new shirt,happy,xReact,1
PersonX needs a new shirt,buys a shirt,xWant,1
PersonX needs a new shirt,go shopping,xWant,1
PersonX needs a new shirt,looks at shirts online,xWant,1
PersonX needs a new shirt,look online,xWant,1
PersonX loves apples,to not eat them as much though,oWant,1
PersonX loves apples,to eat apples to,oWant,1
PersonX loves apples,glad,xAttr,1
PersonX loves apples,happy,xAttr,1
PersonX loves apples,hungry,xAttr,1
PersonX loves apples,healthy,xAttr,1
PersonX loves apples,PersonX buys a bushel of apples,xEffect,1
PersonX loves apples,PersonX bakes an apple pie,xEffect,1
PersonX loves apples,to eat,xIntent,1
PersonX loves apples,happy,xReact,1
PersonX loves apples,joyful,xReact,1
PersonX loves apples,hungry,xReact,1
PersonX loves apples,go apple picking,xWant,1
PersonX loves apples,to snack on apples,xWant,1
PersonX loves apples,to get lots of apples,xWant,1
PersonX loves apples,make an apple pie,xWant,1
PersonX loves apples,to make applesauce,xWant,1
PersonX loves apples,to eat them,xWant,1
PersonX stands near the door,ready,xAttr,1
PersonX stands near the door,brave,xAttr,1
PersonX stands near the door,imposing,xAttr,1
PersonX stands near the door,outdoors,xAttr,1
PersonX stands near the door,eager,xAttr,1
PersonX stands near the door,strong,xAttr,1
PersonX stands near the door,gets knocked back by someone opening the door,xEffect,1
PersonX stands near the door,sees the neighbor,xEffect,1
PersonX stands near the door,cannot move,xEffect,1
PersonX stands near the door,gets a chill,xEffect,1
PersonX stands near the door,to leave soon,xIntent,1
PersonX stands near the door,to stretch his legs,xIntent,1
PersonX stands near the door,receive the guests,xIntent,1
PersonX stands near the door,to do his duty as security guard,xIntent,1
PersonX stands near the door,to go somewhere,xIntent,1
PersonX stands near the door,to ask permission to enter the room,xIntent,1
PersonX stands near the door,walks towards the door,xNeed,1
PersonX stands near the door,hears a calling bell,xNeed,1
