p,q,r,output
PersonX does not bite PersonY's finger,to keep their finger safe,oWant,1
PersonX does not bite PersonY's finger,to refrain from being injured,oWant,1
PersonX does not bite PersonY's finger,kind,xAttr,1
PersonX does not bite PersonY's finger,peaceful,xAttr,1
PersonX does not bite PersonY's finger,considerate,xAttr,1
PersonX does not bite PersonY's finger,to be kind,xIntent,1
PersonX does not bite PersonY's finger,to be peaceful,xIntent,1
PersonX does not bite PersonY's finger,to fight PersonY,xIntent,1
PersonX does not bite PersonY's finger,to challenge PersonY,xIntent,1
PersonX does not bite PersonY's finger,to be close to PersonY,xNeed,1
PersonX does not bite PersonY's finger,to locate PersonY finger,xNeed,1
PersonX does not bite PersonY's finger,calm,xReact,1
PersonX does not bite PersonY's finger,content,xReact,1
PersonX does not bite PersonY's finger,powerful,xReact,1
PersonX does not bite PersonY's finger,satisfied,xReact,1
PersonX does not bite PersonY's finger,ask for person Y's permission,xWant,1
PersonX does not bite PersonY's finger,apologize to person Y,xWant,1
PersonX does not bite PersonY's finger,to yell at PersonY,xWant,1
PersonX does not bite PersonY's finger,to think about something else,xWant,1
PersonX does not own PersonX's own business,greedy,xAttr,1
PersonX does not own PersonX's own business,capitalistic,xAttr,1
PersonX does not own PersonX's own business,renting,xAttr,1
PersonX does not own PersonX's own business,unequipped,xAttr,1
PersonX does not own PersonX's own business,to avoid risk,xIntent,1
PersonX does not own PersonX's own business,to retire comfortably,xIntent,1
PersonX does not own PersonX's own business,to not start a business,xNeed,1
PersonX does not own PersonX's own business,to work for someone else,xNeed,1
PersonX does not own PersonX's own business,to open business,xNeed,1
PersonX does not own PersonX's own business,sell it to someone else,xNeed,1
PersonX does not own PersonX's own business,hopeful,xReact,1
PersonX does not own PersonX's own business,neutral,xReact,1
PersonX does not own PersonX's own business,pessimistic,xReact,1
PersonX does not own PersonX's own business,accomplished,xReact,1
PersonX does not own PersonX's own business,to keep working their job,xWant,1
PersonX does not own PersonX's own business,to not worry about a business,xWant,1
PersonX does not own PersonX's own business,to continue working,xWant,1
PersonX does not own PersonX's own business,to help with business,xWant,1
PersonX does not assist PersonY,finds an assistant,oEffect,1
PersonX does not assist PersonY,does work,oEffect,1
PersonX does not assist PersonY,sad,oReact,1
PersonX does not assist PersonY,rejected,oReact,1
PersonX does not assist PersonY,disappointed,oReact,1
PersonX does not assist PersonY,betrayed,oReact,1
PersonX does not assist PersonY,to get the help they need with their task,oWant,1
PersonX does not assist PersonY,to find out if X is angry at them,oWant,1
PersonX does not assist PersonY,find someone else,oWant,1
PersonX does not assist PersonY,do it themselves,oWant,1
PersonX does not assist PersonY,mean,xAttr,1
PersonX does not assist PersonY,hateful,xAttr,1
PersonX does not assist PersonY,rude,xAttr,1
PersonX does not assist PersonY,boorish,xAttr,1
PersonX does not assist PersonY,to be selfish,xIntent,1
PersonX does not assist PersonY,to be evil,xIntent,1
PersonX does not assist PersonY,to do something else,xIntent,1
PersonX does not assist PersonY,to avoid difficulties,xIntent,1
PersonX does not assist PersonY,be working,xNeed,1
PersonX does not assist PersonY,be in another place,xNeed,1
PersonX does not assist PersonY,evil,xReact,1
PersonX does not assist PersonY,selfish,xReact,1
PersonX does not assist PersonY,guilty,xReact,1
PersonX does not assist PersonY,blameworthy,xReact,1
PersonX does not assist PersonY,to maintain their own schedule,xWant,1
PersonX does not assist PersonY,Avoid speaking to Y,xWant,1
PersonX does not assist PersonY,get back to work,xWant,1
PersonX does not assist PersonY,apologize to personY,xWant,1
PersonX does not explain the situation to PersonY,is confused,oEffect,1
PersonX does not explain the situation to PersonY,is curious,oEffect,1
PersonX does not explain the situation to PersonY,personY is not understanding,oEffect,1
PersonX does not explain the situation to PersonY,personY gets information from someone else,oEffect,1
PersonX does not explain the situation to PersonY,deceived,oReact,1
PersonX does not explain the situation to PersonY,suspicious,oReact,1
PersonX does not explain the situation to PersonY,to yell at personx,oWant,1
PersonX does not explain the situation to PersonY,confront personx,oWant,1
PersonX does not explain the situation to PersonY,bored,xAttr,1
PersonX does not explain the situation to PersonY,disengaged,xAttr,1
PersonX does not explain the situation to PersonY,unhelpful,xAttr,1
PersonX does not explain the situation to PersonY,secretive,xAttr,1
PersonX does not explain the situation to PersonY,to keep the information secret,xIntent,1
PersonX does not explain the situation to PersonY,to protect PersonY from upsetting news,xIntent,1
PersonX does not explain the situation to PersonY,concerned,xReact,1
PersonX does not explain the situation to PersonY,well-intentioned,xReact,1
PersonX does not explain the situation to PersonY,good,xReact,1
PersonX does not explain the situation to PersonY,happy,xReact,1
PersonX does not explain the situation to PersonY,to stay alone,xWant,1
PersonX does not explain the situation to PersonY,to manage everything alone,xWant,1
PersonX does not explain the situation to PersonY,to get persony in trouble,xWant,1
PersonX does not explain the situation to PersonY,betray persony,xWant,1
PersonX does not invite everyone,selective,xAttr,1
PersonX does not invite everyone,discriminating,xAttr,1
PersonX does not invite everyone,discerning,xAttr,1
PersonX does not invite everyone,afraid,xAttr,1
PersonX does not invite everyone,unkind,xAttr,1
PersonX does not invite everyone,to cancel the party,xIntent,1
PersonX does not invite everyone,to be by themselves,xIntent,1
PersonX does not invite everyone,to only invite a few close friends,xIntent,1
PersonX does not invite everyone,to not have to manage a large event,xIntent,1
PersonX does not invite everyone,to have a party,xNeed,1
PersonX does not invite everyone,to want to celebrate something,xNeed,1
PersonX does not invite everyone,to think of inviting everyone,xNeed,1
PersonX does not invite everyone,to pick up person x phone,xNeed,1
PersonX does not invite everyone,depressed,xReact,1
PersonX does not invite everyone,lonely,xReact,1
PersonX does not invite everyone,relieved,xReact,1
PersonX does not invite everyone,not so stressed out,xReact,1
PersonX does not invite everyone,a small party,xWant,1
PersonX does not invite everyone,to have a low key night,xWant,1
PersonX does not invite everyone,to call everyone,xWant,1
PersonX does not invite everyone,to invite everyone,xWant,1
PersonX does not have a baby boy,yearning,xAttr,1
PersonX does not have a baby boy,missing,xAttr,1
PersonX does not have a baby boy,childless`,xAttr,1
PersonX does not have a baby boy,happy,xAttr,1
PersonX does not have a baby boy,They're disappointed,xEffect,1
PersonX does not have a baby boy,They try again,xEffect,1
PersonX does not have a baby boy,to find a perfect partner,xNeed,1
PersonX does not have a baby boy,to marry,xNeed,1
PersonX does not have a baby boy,to not have protected sex,xNeed,1
PersonX does not have a baby boy,to not want a kid,xNeed,1
PersonX does not have a baby boy,blue,xReact,1
PersonX does not have a baby boy,like a failure,xReact,1
PersonX does not have a baby boy,satisfied with a girl,xReact,1
PersonX does not have a baby boy,longing for a baby,xReact,1
PersonX does not have a baby boy,jealous,xReact,1
PersonX does not have a baby boy,to have a baby boy,xWant,1
PersonX does not have a baby boy,to enjoy person x's life,xWant,1
PersonX does not have a baby boy,to relax,xWant,1
PersonX does not have a baby boy,to have a baby girl,xWant,1
PersonX does not see PersonY family,miss seeing PersonX,oEffect,1
PersonX does not see PersonY family,contact PersonX,oEffect,1
PersonX does not see PersonY family,...insulted,oReact,1
PersonX does not see PersonY family,...angry,oReact,1
PersonX does not see PersonY family,show disappointment,oWant,1
PersonX does not see PersonY family,schedule another time,oWant,1
PersonX does not see PersonY family,PersonX to meet their family,oWant,1
PersonX does not see PersonY family,see the two interact,oWant,1
PersonX does not see PersonY family,alone,xAttr,1
PersonX does not see PersonY family,lonely,xAttr,1
PersonX does not see PersonY family,inconsiderate,xAttr,1
PersonX does not see PersonY family,forgetful,xAttr,1
PersonX does not see PersonY family,rude,xAttr,1
PersonX does not see PersonY family,oblivious,xAttr,1
PersonX does not see PersonY family,to go home,xIntent,1
PersonX does not see PersonY family,was in an hurry,xIntent,1
PersonX does not see PersonY family,...to avoid a confrontation,xIntent,1
PersonX does not see PersonY family,...to not cause a scene in public,xIntent,1
PersonX does not see PersonY family,lonely,xReact,1
PersonX does not see PersonY family,unhappy,xReact,1
PersonX does not see PersonY family,...relieved,xReact,1
PersonX does not see PersonY family,...content,xReact,1
PersonX does not see PersonY family,apologize to them,xWant,1
PersonX does not see PersonY family,explain why,xWant,1
PersonX does not see PersonY family,to find PersonY's family,xWant,1
PersonX does not see PersonY family,to meet PersonY's family,xWant,1
PersonX does not hurt PersonY much,gets hurt just a little,oEffect,1
PersonX does not hurt PersonY much,loses trust in X,oEffect,1
PersonX does not hurt PersonY much,gets divorced by personX,oEffect,1
PersonX does not hurt PersonY much,gets stalked by personX,oEffect,1
PersonX does not hurt PersonY much,hurt,oReact,1
PersonX does not hurt PersonY much,sad,oReact,1
PersonX does not hurt PersonY much,to call the police,oWant,1
PersonX does not hurt PersonY much,to punch personX,oWant,1
PersonX does not hurt PersonY much,kind,xAttr,1
PersonX does not hurt PersonY much,careful,xAttr,1
PersonX does not hurt PersonY much,respectful,xAttr,1
PersonX does not hurt PersonY much,gets the police called on them,xEffect,1
PersonX does not hurt PersonY much,gets questioned by police,xEffect,1
PersonX does not hurt PersonY much,gets arrested,xEffect,1
PersonX does not hurt PersonY much,to quit the relationship,xIntent,1
PersonX does not hurt PersonY much,to break up with PersonY,xIntent,1
PersonX does not hurt PersonY much,loving,xReact,1
PersonX does not hurt PersonY much,caring,xReact,1
PersonX does not hurt PersonY much,relieved,xReact,1
PersonX does not hurt PersonY much,bad,xReact,1
PersonX does not hurt PersonY much,ask for person Y's forgiveness,xWant,1
PersonX does not hurt PersonY much,find ways of apologizing,xWant,1
PersonX does not hurt PersonY much,to apologize,xWant,1
PersonX does not hurt PersonY much,to help them up,xWant,1
PersonX does not scream at PersonY,grateful,oReact,1
PersonX does not scream at PersonY,respected,oReact,1
PersonX does not scream at PersonY,respond to PersonX,oWant,1
PersonX does not scream at PersonY,come to an agreement with PersonX,oWant,1
PersonX does not scream at PersonY,gentle,xAttr,1
PersonX does not scream at PersonY,kind,xAttr,1
PersonX does not scream at PersonY,understanding,xAttr,1
PersonX does not scream at PersonY,collected,xAttr,1
PersonX does not scream at PersonY,self controlling,xAttr,1
PersonX does not scream at PersonY,his peace,xIntent,1
PersonX does not scream at PersonY,to be calm,xIntent,1
PersonX does not scream at PersonY,be kind,xIntent,1
PersonX does not scream at PersonY,be calm,xIntent,1
PersonX does not scream at PersonY,relaxed,xReact,1
PersonX does not scream at PersonY,calmer than usual,xReact,1
PersonX does not scream at PersonY,in control,xReact,1
PersonX does not scream at PersonY,unemotional,xReact,1
PersonX does not scream at PersonY,talk with PersonY,xWant,1
PersonX does not scream at PersonY,resolve differences with PersonY,xWant,1
PersonX does not scream at PersonY,calm them down,xWant,1
PersonX does not scream at PersonY,talk to them,xWant,1
PersonX does not keep PersonY sane,loses mind,oEffect,1
PersonX does not keep PersonY sane,institutionalized,oEffect,1
PersonX does not keep PersonY sane,confused,oReact,1
PersonX does not keep PersonY sane,unstable,oReact,1
PersonX does not keep PersonY sane,infuriating,xAttr,1
PersonX does not keep PersonY sane,annoying,xAttr,1
PersonX does not keep PersonY sane,an instigator,xAttr,1
PersonX does not keep PersonY sane,unreliable,xAttr,1
PersonX does not keep PersonY sane,untrustworthy,xAttr,1
PersonX does not keep PersonY sane,yelled at,xEffect,1
PersonX does not keep PersonY sane,argued with,xEffect,1
PersonX does not keep PersonY sane,stressed,xReact,1
PersonX does not keep PersonY sane,unhappy,xReact,1
PersonX does not keep PersonY sane,regretful,xReact,1
PersonX does not keep PersonY sane,helpless,xReact,1
PersonX does not keep PersonY sane,sympathetic,xReact,1
PersonX does not keep PersonY sane,to stay away from Y,xWant,1
PersonX does not keep PersonY sane,to feel better,xWant,1
PersonX does not keep PersonY sane,to stress them out,xWant,1
PersonX does not keep PersonY sane,to make them sad,xWant,1
PersonX does not win the game for PersonX's team,they lose the game,oEffect,1
PersonX does not win the game for PersonX's team,unhappy,oReact,1
PersonX does not win the game for PersonX's team,depressed,oReact,1
PersonX does not win the game for PersonX's team,angry,oReact,1
PersonX does not win the game for PersonX's team,exasperated,oReact,1
PersonX does not win the game for PersonX's team,disappointed,oReact,1
PersonX does not win the game for PersonX's team,to sulk away,oWant,1
PersonX does not win the game for PersonX's team,to glare at PersonX,oWant,1
PersonX does not win the game for PersonX's team,unlucky,xAttr,1
PersonX does not win the game for PersonX's team,lazy,xAttr,1
PersonX does not win the game for PersonX's team,unsuccessful,xAttr,1
PersonX does not win the game for PersonX's team,failed,xAttr,1
PersonX does not win the game for PersonX's team,ineffective,xAttr,1
PersonX does not win the game for PersonX's team,they are shunned,xEffect,1
PersonX does not win the game for PersonX's team,to join a team,xNeed,1
PersonX does not win the game for PersonX's team,to play in a game,xNeed,1
PersonX does not win the game for PersonX's team,defeated,xReact,1
PersonX does not win the game for PersonX's team,unfulfilled,xReact,1
PersonX does not win the game for PersonX's team,unaccomplished,xReact,1
PersonX does not win the game for PersonX's team,responsible,xReact,1
PersonX does not win the game for PersonX's team,to hide their face,xWant,1
PersonX does not win the game for PersonX's team,to leave in shame,xWant,1
PersonX does not win the game for PersonX's team,have a pity party,xWant,1
PersonX does not win the game for PersonX's team,practice to get better,xWant,1
PersonX does not flush the toilet,smells what PersonX left in the bathroom,oEffect,1
PersonX does not flush the toilet,gags in disgust,oEffect,1
PersonX does not flush the toilet,rude,xAttr,1
PersonX does not flush the toilet,boorish,xAttr,1
PersonX does not flush the toilet,careless,xAttr,1
PersonX does not flush the toilet,forgetful,xAttr,1
PersonX does not flush the toilet,gets yelled at,xEffect,1
PersonX does not flush the toilet,gets reprimanded by their spouse,xEffect,1
PersonX does not flush the toilet,go to the bathroom,xNeed,1
PersonX does not flush the toilet,use the toilet,xNeed,1
PersonX does not flush the toilet,to use the toilet,xNeed,1
PersonX does not flush the toilet,to go to the bathroom,xNeed,1
PersonX does not flush the toilet,frustrated that the water was shut off,xReact,1
PersonX does not flush the toilet,disgusted that the dirty toilet smells,xReact,1
PersonX does not flush the toilet,guilty,xReact,1
PersonX does not flush the toilet,embarrassed,xReact,1
PersonX does not flush the toilet,leave fast,xWant,1
PersonX does not flush the toilet,skip washing hands,xWant,1
PersonX does not flush the toilet,to surprise their friend,xWant,1
PersonX does not flush the toilet,to take a picture,xWant,1
PersonX does not visit some friends,dismissed,oReact,1
PersonX does not visit some friends,unworthy,oReact,1
PersonX does not visit some friends,confused,oReact,1
PersonX does not visit some friends,betrayed,oReact,1
PersonX does not visit some friends,to call PersonX,oWant,1
PersonX does not visit some friends,to visit PersonX,oWant,1
PersonX does not visit some friends,call PersonX,oWant,1
PersonX does not visit some friends,hang out with someone else,oWant,1
PersonX does not visit some friends,unsociable,xAttr,1
PersonX does not visit some friends,antisocial,xAttr,1
PersonX does not visit some friends,reclusive,xAttr,1
PersonX does not visit some friends,aloof,xAttr,1
PersonX does not visit some friends,they get lonely,xEffect,1
PersonX does not visit some friends,they become bored,xEffect,1
PersonX does not visit some friends,to find new friends,xIntent,1
PersonX does not visit some friends,to break the relationship,xIntent,1
PersonX does not visit some friends,to avoid friends,xIntent,1
PersonX does not visit some friends,to spend time with someone else,xIntent,1
PersonX does not visit some friends,to choose not to go,xNeed,1
PersonX does not visit some friends,to not arrive at their home,xNeed,1
PersonX does not visit some friends,uninterested,xReact,1
PersonX does not visit some friends,bored with his friends,xReact,1
PersonX does not visit some friends,guilty,xReact,1
PersonX does not visit some friends,culpable,xReact,1
PersonX does not visit some friends,to arrange a better time,xWant,1
PersonX does not visit some friends,to call them,xWant,1
PersonX does not visit some friends,to apologize for not showing up,xWant,1
PersonX does not visit some friends,have some alone time,xWant,1
PersonX does not visit some friends,call their friends,xWant,1
PersonX does not pull PersonY forward,argued with,oEffect,1
PersonX does not pull PersonY forward,frowns,oEffect,1
PersonX does not pull PersonY forward,deceiving,oReact,1
PersonX does not pull PersonY forward,dirty,oReact,1
PersonX does not pull PersonY forward,angry,oReact,1
PersonX does not pull PersonY forward,annoyed,oReact,1
PersonX does not pull PersonY forward,counseling and advice from X,oWant,1
PersonX does not pull PersonY forward,help in advancement from X,oWant,1
PersonX does not pull PersonY forward,independent,xAttr,1
PersonX does not pull PersonY forward,tough,xAttr,1
PersonX does not pull PersonY forward,restrained,xAttr,1
PersonX does not pull PersonY forward,self-controlling,xAttr,1
PersonX does not pull PersonY forward,argued with,xEffect,1
PersonX does not pull PersonY forward,frowns,xEffect,1
PersonX does not pull PersonY forward,to keep Y in the background,xIntent,1
PersonX does not pull PersonY forward,to keep Y a secret,xIntent,1
PersonX does not pull PersonY forward,to stop others from being successful,xIntent,1
PersonX does not pull PersonY forward,to not touch others,xIntent,1
PersonX does not pull PersonY forward,relieved,xReact,1
PersonX does not pull PersonY forward,concealed,xReact,1
PersonX does not pull PersonY forward,petty,xReact,1
PersonX does not pull PersonY forward,evil,xReact,1
PersonX does not pull PersonY forward,to maintain their own life,xWant,1
PersonX does not pull PersonY forward,to avoid any connection with Y,xWant,1
PersonX does not pull PersonY forward,to draw them close to themselves,xWant,1
PersonX does not pull PersonY forward,to love them,xWant,1
PersonX does not create PersonY application,upset,oReact,1
PersonX does not create PersonY application,disappointed,oReact,1
PersonX does not create PersonY application,angry,oReact,1
PersonX does not create PersonY application,to work hard on thier own app,oWant,1
PersonX does not create PersonY application,to see if X has advice on the app,oWant,1
PersonX does not create PersonY application,lazy,xAttr,1
PersonX does not create PersonY application,bored,xAttr,1
PersonX does not create PersonY application,uncreative,xAttr,1
PersonX does not create PersonY application,inept,xAttr,1
PersonX does not create PersonY application,unable,xAttr,1
PersonX does not create PersonY application,gets scolded,xEffect,1
PersonX does not create PersonY application,gets yelled at,xEffect,1
PersonX does not create PersonY application,to keep persony from getting a job,xIntent,1
PersonX does not create PersonY application,to push persony out,xIntent,1
PersonX does not create PersonY application,to avoid work,xIntent,1
PersonX does not create PersonY application,to sabotage person y,xIntent,1
PersonX does not create PersonY application,smug,xReact,1
PersonX does not create PersonY application,scheming,xReact,1
PersonX does not create PersonY application,vindictive,xReact,1
PersonX does not create PersonY application,lazy,xReact,1
PersonX does not create PersonY application,ask person Y if they want the application,xWant,1
PersonX does not create PersonY application,create an application for person Y,xWant,1
PersonX does not create PersonY application,to avoid supporting Y,xWant,1
PersonX does not create PersonY application,to have Y do their own app,xWant,1
PersonX does not give PersonY a discount,sigh,oEffect,1
PersonX does not give PersonY a discount,scream,oEffect,1
PersonX does not give PersonY a discount,disappointed,oReact,1
PersonX does not give PersonY a discount,angry,oReact,1
PersonX does not give PersonY a discount,a better deal,oWant,1
PersonX does not give PersonY a discount,to try another store,oWant,1
PersonX does not give PersonY a discount,to go home,oWant,1
PersonX does not give PersonY a discount,to enjoy their purchase,oWant,1
PersonX does not give PersonY a discount,inattentive,xAttr,1
PersonX does not give PersonY a discount,unsympathetic,xAttr,1
PersonX does not give PersonY a discount,cheap,xAttr,1
PersonX does not give PersonY a discount,a rule follower,xAttr,1
PersonX does not give PersonY a discount,to be cheap,xIntent,1
PersonX does not give PersonY a discount,to be greedy,xIntent,1
PersonX does not give PersonY a discount,to be a fair business owner,xNeed,1
PersonX does not give PersonY a discount,to make money,xNeed,1
PersonX does not give PersonY a discount,greedy,xReact,1
PersonX does not give PersonY a discount,selfish,xReact,1
PersonX does not give PersonY a discount,guilty,xReact,1
PersonX does not give PersonY a discount,unsafe,xReact,1
PersonX does not give PersonY a discount,to apologize to PersonY,xWant,1
PersonX does not give PersonY a discount,to offer a deal on another item,xWant,1
PersonX does not give PersonY a discount,for the individual to pay for the item,xWant,1
PersonX does not give PersonY a discount,to enjoy the commission on the sale,xWant,1
PersonX does not wash PersonY,Covered in filth,oEffect,1
PersonX does not wash PersonY,Told that he stinks,oEffect,1
PersonX does not wash PersonY,gets a rash because their parent neglected to clean them,oEffect,1
PersonX does not wash PersonY,gets taken away by cps,oEffect,1
PersonX does not wash PersonY,dirty,oReact,1
PersonX does not wash PersonY,nasty,oReact,1
PersonX does not wash PersonY,happy,oReact,1
PersonX does not wash PersonY,fun,oReact,1
PersonX does not wash PersonY,clean themselves,oWant,1
PersonX does not wash PersonY,wipe down,oWant,1
PersonX does not wash PersonY,neglectful,xAttr,1
PersonX does not wash PersonY,remiss,xAttr,1
PersonX does not wash PersonY,unconcerned,xAttr,1
PersonX does not wash PersonY,uninterested,xAttr,1
PersonX does not wash PersonY,gets grossed out by personY's body odor,xEffect,1
PersonX does not wash PersonY,gets poop on their hands when they change personY's four day old diaper,xEffect,1
PersonX does not wash PersonY,to take a break,xIntent,1
PersonX does not wash PersonY,to avoid more work,xIntent,1
PersonX does not wash PersonY,them to do it theirself,xIntent,1
PersonX does not wash PersonY,to relax at home,xIntent,1
PersonX does not wash PersonY,tired,xReact,1
PersonX does not wash PersonY,drained,xReact,1
PersonX does not wash PersonY,regretful,xReact,1
PersonX does not wash PersonY,relaxed,xReact,1
PersonX does not wash PersonY,calm,xReact,1
PersonX does not wash PersonY,to let them wash,xWant,1
PersonX does not wash PersonY,to wash themselves,xWant,1
PersonX does not wash PersonY,keep them dirty,xWant,1
PersonX does not wash PersonY,get them a caregiver,xWant,1
PersonX is not going out with friends,dissappointed,oReact,1
PersonX is not going out with friends,sad,oReact,1
PersonX is not going out with friends,Ask personX why they do not want to go out,oWant,1
PersonX is not going out with friends,Make other plans,oWant,1
PersonX is not going out with friends,homebody,xAttr,1
PersonX is not going out with friends,unsocial,xAttr,1
PersonX is not going out with friends,antisocial,xAttr,1
PersonX is not going out with friends,introverted,xAttr,1
PersonX is not going out with friends,loses friends,xEffect,1
PersonX is not going out with friends,yelled at,xEffect,1
PersonX is not going out with friends,to get some rest,xIntent,1
PersonX is not going out with friends,to avoid crowds,xIntent,1
PersonX is not going out with friends,Cancel plans with friends,xNeed,1
PersonX is not going out with friends,Call friends and tell them that they will not be going out,xNeed,1
PersonX is not going out with friends,tired,xReact,1
PersonX is not going out with friends,unfriendly,xReact,1
PersonX is not going out with friends,terrible,xReact,1
PersonX is not going out with friends,a little sick,xReact,1
PersonX is not going out with friends,wants to spend the day in bed,xWant,1
PersonX is not going out with friends,to fake sickness,xWant,1
PersonX is not going out with friends,Make other plans,xWant,1
PersonX is not going out with friends,Change clothes and relax at home,xWant,1
PersonX does not break PersonX's lance,sighs in relief,oEffect,1
PersonX does not break PersonX's lance,holds the lance dearly,oEffect,1
PersonX does not break PersonX's lance,talented,xAttr,1
PersonX does not break PersonX's lance,cautious,xAttr,1
PersonX does not break PersonX's lance,unsuccessful,xAttr,1
PersonX does not break PersonX's lance,chivalrous,xAttr,1
PersonX does not break PersonX's lance,maintain the quality of the lance,xIntent,1
PersonX does not break PersonX's lance,use the lance,xIntent,1
PersonX does not break PersonX's lance,to look  the person x's lance,xNeed,1
PersonX does not break PersonX's lance,to take person x's lance,xNeed,1
PersonX does not break PersonX's lance,relieved,xReact,1
PersonX does not break PersonX's lance,satisfied,xReact,1
PersonX does not break PersonX's lance,selfish,xReact,1
PersonX does not break PersonX's lance,mean,xReact,1
PersonX does not break PersonX's lance,to be his own man,xWant,1
PersonX does not break PersonX's lance,to trust in his judgement,xWant,1
PersonX does not break PersonX's lance,to keep it safe,xWant,1
PersonX does not break PersonX's lance,to show it to person x's friends,xWant,1
PersonX does not say hello to PersonY,scowls,oEffect,1
PersonX does not say hello to PersonY,frowns,oEffect,1
PersonX does not say hello to PersonY,ignored,oReact,1
PersonX does not say hello to PersonY,slighted,oReact,1
PersonX does not say hello to PersonY,offended,oReact,1
PersonX does not say hello to PersonY,hurt,oReact,1
PersonX does not say hello to PersonY,unfriendly,xAttr,1
PersonX does not say hello to PersonY,preoccupied,xAttr,1
PersonX does not say hello to PersonY,uninvolved,xAttr,1
PersonX does not say hello to PersonY,disinterested,xAttr,1
PersonX does not say hello to PersonY,gets an odd look,xEffect,1
PersonX does not say hello to PersonY,gets yelled at,xEffect,1
PersonX does not say hello to PersonY,to avoid PersonY's attention,xIntent,1
PersonX does not say hello to PersonY,to not make things awkward,xIntent,1
PersonX does not say hello to PersonY,to be a snob,xIntent,1
PersonX does not say hello to PersonY,to show anger,xIntent,1
PersonX does not say hello to PersonY,reticent,xReact,1
PersonX does not say hello to PersonY,shy,xReact,1
PersonX does not say hello to PersonY,guilty,xReact,1
PersonX does not say hello to PersonY,superior,xReact,1
PersonX does not say hello to PersonY,vindictive,xReact,1
PersonX does not say hello to PersonY,to break up with them,xWant,1
PersonX does not say hello to PersonY,to get to know them,xWant,1
PersonX does not say hello to PersonY,find person Y's contact address,xWant,1
PersonX does not say hello to PersonY,call person Y,xWant,1
PersonX is not very proud of PersonY,stresses,oEffect,1
PersonX is not very proud of PersonY,thinks in depth,oEffect,1
PersonX is not very proud of PersonY,Lonely,oReact,1
PersonX is not very proud of PersonY,Loser,oReact,1
PersonX is not very proud of PersonY,depressed,oReact,1
PersonX is not very proud of PersonY,inadequate,oReact,1
PersonX is not very proud of PersonY,to kill themselves,oWant,1
PersonX is not very proud of PersonY,to leave the room,oWant,1
PersonX is not very proud of PersonY,to work on improving their skills,oWant,1
PersonX is not very proud of PersonY,to learn from PersonX,oWant,1
PersonX is not very proud of PersonY,ashamed,xAttr,1
PersonX is not very proud of PersonY,saddened,xAttr,1
PersonX is not very proud of PersonY,embarassed,xAttr,1
PersonX is not very proud of PersonY,shameful,xAttr,1
PersonX is not very proud of PersonY,stresses about PersonY,xEffect,1
PersonX is not very proud of PersonY,thinks carefully,xEffect,1
PersonX is not very proud of PersonY,Forgets,xReact,1
PersonX is not very proud of PersonY,Focused,xReact,1
PersonX is not very proud of PersonY,ashamed of PersonY,xReact,1
PersonX is not very proud of PersonY,embarrassed,xReact,1
PersonX is not very proud of PersonY,to disown persony,xWant,1
PersonX is not very proud of PersonY,to smack persony,xWant,1
PersonX is not very proud of PersonY,to talk to PersonY about getting better,xWant,1
PersonX is not very proud of PersonY,to work with someone else besides PersonY,xWant,1
PersonX does not spend more time with PersonY,is sad,oEffect,1
PersonX does not spend more time with PersonY,is angry,oEffect,1
PersonX does not spend more time with PersonY,sad,oReact,1
PersonX does not spend more time with PersonY,worried,oReact,1
PersonX does not spend more time with PersonY,hurried,xAttr,1
PersonX does not spend more time with PersonY,busy,xAttr,1
PersonX does not spend more time with PersonY,neglectful,xAttr,1
PersonX does not spend more time with PersonY,predisposed,xAttr,1
PersonX does not spend more time with PersonY,inattentive,xAttr,1
PersonX does not spend more time with PersonY,to leave,xIntent,1
PersonX does not spend more time with PersonY,is tired,xIntent,1
PersonX does not spend more time with PersonY,to be alone,xIntent,1
PersonX does not spend more time with PersonY,go do something else,xIntent,1
PersonX does not spend more time with PersonY,weak,xReact,1
PersonX does not spend more time with PersonY,tired,xReact,1
PersonX does not spend more time with PersonY,upset,xReact,1
PersonX does not spend more time with PersonY,calm,xReact,1
PersonX does not spend more time with PersonY,centered,xReact,1
PersonX does not spend more time with PersonY,to break up,xWant,1
PersonX does not spend more time with PersonY,to spend time with somebody else,xWant,1
PersonX does not spend more time with PersonY,to be alone,xWant,1
PersonX does not spend more time with PersonY,to stay home,xWant,1
PersonX does not eat chicken wings,picky,xAttr,1
PersonX does not eat chicken wings,well-fed,xAttr,1
PersonX does not eat chicken wings,reluctant,xAttr,1
PersonX does not eat chicken wings,uninterested,xAttr,1
PersonX does not eat chicken wings,has to find something to eat,xEffect,1
PersonX does not eat chicken wings,stomach aches,xEffect,1
PersonX does not eat chicken wings,Doesn't like chicken,xIntent,1
PersonX does not eat chicken wings,Doesn't like spicy food,xIntent,1
PersonX does not eat chicken wings,to eat something else,xIntent,1
PersonX does not eat chicken wings,to skip a meal,xIntent,1
PersonX does not eat chicken wings,tp be presented with chicken wings,xNeed,1
PersonX does not eat chicken wings,to not feel like eating chicken wings,xNeed,1
PersonX does not eat chicken wings,Satisfied,xReact,1
PersonX does not eat chicken wings,Please stay don't have to eat with a don't want to,xReact,1
PersonX does not eat chicken wings,hungry,xReact,1
PersonX does not eat chicken wings,weakened,xReact,1
PersonX does not eat chicken wings,to order something else,xWant,1
PersonX does not eat chicken wings,to see the menu,xWant,1
