p,q,r,output
PersonX denies that they write stories,diligent,xReact,0
PersonX denies that they write stories,not diligent,xReact,0
PersonX doesn't deny that they write stories,not diligent,xReact,0
PersonX refused to play checkers with PersonY.,loyal,xReact,0
PersonX refused to play checkers with PersonY.,not loyal,xReact,0
PersonX didn't refuse to play checkers with PersonY.,not loyal,xReact,0
PersonX no longer suits PersonY,sad,xEffect,0
PersonX no longer suits PersonY,not sad,xEffect,0
PersonX no longer doesn't suit PersonY,not sad,xEffect,0
PersonX not by any means goes to PersonY's car,to find a job,xIntent,0
PersonX not by any means goes to PersonY's car,don't find a job,xIntent,0
PersonX not by any means doesn't go to PersonY's car,don't find a job,xIntent,0
PersonX feels very unhappy,surprised,xEffect,0
PersonX feels very unhappy,not surprised,xEffect,0
PersonX doesn't feel very unhappy,not surprised,xEffect,0
PersonX hardly plays football with PersonX's friends,gets made fun of,xReact,0
PersonX hardly plays football with PersonX's friends,Gets make fun of,xReact,0
PersonX hardly doesn't play football with PersonX's friends,Gets make fun of,xReact,0
PersonX hardly gives PersonY a grin,to sell the car at a later date,xNeed,0
PersonX hardly gives PersonY a grin,don't sell the car at a later date,xNeed,0
PersonX hardly doesn't give PersonY a grin,don't sell the car at a later date,xNeed,0
PersonX hardly ever tells PersonX's sister,to make more of an effort,xEffect,0
PersonX hardly ever tells PersonX's sister,don't make more of an effort,xEffect,0
PersonX hardly ever doesn't tell PersonX's sister,don't make more of an effort,xEffect,0
PersonX spends less money,to plan stuff,xIntent,0
PersonX spends less money,don't plan stuff,xIntent,0
PersonX doesn't spend less money,don't plan stuff,xIntent,0
PersonX is by no means pregnant with twins,screams,xNeed,0
PersonX is by no means pregnant with twins,Doesn't scream,xNeed,0
PersonX isn't by no means pregnant with twins,Doesn't scream,xNeed,0
PersonX by no means returns PersonY's phone,bored,oEffect,0
PersonX by no means returns PersonY's phone,not bored,oEffect,0
Personx by no means returns PersonY's phone,not bored,oEffect,0
PersonX on no condition goes next door,questions what he has heard,xIntent,0
PersonX on no condition goes next door,Questions what he hasn't heard,xIntent,0
PersonX on no condition doesn't go next door,Questions what he hasn't heard,xIntent,0
PersonX gives PersonY few tips,disconnected,oWant,0
PersonX gives PersonY few tips,not Disconnect,oWant,0
PersonX doesn't give PersonY few tips,not Disconnect,oWant,0
PersonX stops backing PersonY's car,scared,xAttr,0
PersonX stops backing PersonY's car,Didn't scare,xAttr,0
PersonX doesn't stop backing PersonY's car,Didn't scare,xAttr,0
PersonX not at all gives PersonY a advantage,has to hurry to get going earlier,xReact,0
PersonX not at all gives PersonY a advantage,Doesn't have to hurry to get going earlier,xReact,0
PersonX not at all doesn't give PersonY a advantage,Doesn't have to hurry to get going earlier,xReact,0
PersonX never gives PersonY another chance,good,xWant,0
PersonX never gives PersonY another chance,not good,xWant,0
PersonX never doesn't give PersonY another chance,not good,xWant,0
PersonX is under no circumstances at PersonX's grandma's house,not want to smell person y,xAttr,0
PersonX is under no circumstances at PersonX's grandma's house,Not don't want to smell person y,xAttr,0
PersonX isn't under no circumstances at PersonX's grandma's house,Not don't want to smell person y,xAttr,0
PersonX makes no attempt to call PersonX's husband,gets yelled at,xAttr,0
PersonX makes no attempt to call PersonX's husband,Gets yell at,xAttr,0
PersonX doesn't make no attempt to call PersonX's husband,Gets yell at,xAttr,0
PersonX barely calls PersonY later,Introverted,xReact,0
PersonX barely calls PersonY later,not Introvert,xReact,0
PersonX barely doesn't call PersonY later,not Introvert,xReact,0
PersonX halts joining PersonX's friends,sad,xAttr,0
PersonX halts joining PersonX's friends,not sad,xAttr,0
PersonX halts join PersonX's friends,not sad,xAttr,0
PersonX is nonpregnant with twins,yelled at,xEffect,0
PersonX is nonpregnant with twins,Didn't yell at,xEffect,0
PersonX isn't nonpregnant with twins,Didn't yell at,xEffect,0
PersonX avoids returning PersonY's phone,relieved to be out of the situation,xAttr,0
PersonX avoids returning PersonY's phone,Relieve to be out of the situation,xAttr,0
PersonX doesn't avoid returning PersonY's phone,Relieve to be out of the situation,xAttr,0
PersonX disapproves bringing PersonY's daughter,rejected,xReact,0
PersonX disapproves bringing PersonY's daughter,not Reject,xReact,0
PersonX doesn't disapprove bringing PersonY's daughter,not Reject,xReact,0
PersonX has no arms.,to avoid the situation,xEffect,0
PersonX has no arms.,don't avoid the situation,xEffect,0
PersonX doesn't have no arms.,don't avoid the situation,xEffect,0
PersonX will never get married,stubborn,xAttr,0
PersonX will never get married,not stubborn,xAttr,0
PersonX will get married,not stubborn,xAttr,0
PersonX makes PersonY unpopular,slack,xNeed,0
PersonX makes PersonY unpopular,Don't slack,xNeed,0
PersonX doesn't make PersonY unpopular,Don't slack,xNeed,0
PersonX has problem with spining a yarn,inefficient,xNeed,0
PersonX has problem with spining a yarn,not inefficient,xNeed,0
PersonX doesn't have problem with spining a yarn,not inefficient,xNeed,0
PersonX thinks PersonY incapable of learning.,unmemorable,oReact,0
PersonX thinks PersonY incapable of learning.,not unmemorable,oReact,0
PersonX doesn't think PersonY incapable of learning.,not unmemorable,oReact,0
PersonX avoids releasing PersonY's hand,to fix her own car,oReact,0
PersonX avoids releasing PersonY's hand,don't fix her own car,oReact,0
PersonX doesn't avoid releasing PersonY's hand,don't fix her own car,oReact,0
PersonX refuses to invite PersonY to come,get a second chance,xEffect,0
PersonX refuses to invite PersonY to come,Don't get a second chance,xEffect,0
PersonX doesn't refuse to invite PersonY to come,Don't get a second chance,xEffect,0
PersonX never saw PersonY again,distracted,oWant,0
PersonX never saw PersonY again,not Distract,oWant,0
PersonX never didn't see PersonY again,not Distract,oWant,0
PersonX not at all tells PersonY to relax,ignore person X,xIntent,0
PersonX not at all tells PersonY to relax,Don't ignore person X,xIntent,0
PersonX not at all doesn't tell PersonY to relax,Don't ignore person X,xIntent,0
PersonX under no circumstances lands PersonX's dream job,Kicked out of the house,xWant,0
PersonX under no circumstances lands PersonX's dream job,Kick out of the house,xWant,0
PersonX under no circumstances doesn't land PersonX's dream job,Kick out of the house,xWant,0
PersonX disquiets PersonY's mind,to part ways,xWant,0
PersonX disquiets PersonY's mind,don't part ways,xWant,0
PersonX doesn't disquiet PersonY's mind,don't part ways,xWant,0
PersonX is rarely at PersonY's desk,kind,oEffect,0
PersonX is rarely at PersonY's desk,not kind,oEffect,0
PersonX isn't rarely at PersonY's desk,not kind,oEffect,0
PersonX fails to end the relationship,ignored,xIntent,0
PersonX fails to end the relationship,not Ignore,xIntent,0
PersonX doesn't fail to end the relationship,not Ignore,xIntent,0
PersonX avoids touching PersonY,to hide,xReact,0
PersonX avoids touching PersonY,don't hide,xReact,0
PersonX doesn't avoid touching PersonY,don't hide,xReact,0
PersonX opposes seeing the band,to secure a spot,xAttr,0
PersonX opposes seeing the band,don't secure a spot,xAttr,0
PersonX doesn't oppose seeing the band,don't secure a spot,xAttr,0
PersonX stops telling PersonX's friends,Suicidal,xAttr,0
PersonX stops telling PersonX's friends,not Suicidal,xAttr,0
PersonX doesn't stop telling PersonX's friends,not Suicidal,xAttr,0
PersonX resists kissing PersonY's forehead,independent,oEffect,0
PersonX resists kissing PersonY's forehead,not independent,oEffect,0
PersonX doesn't resist kissing PersonY's forehead,not independent,oEffect,0
PersonX gets no friends,to stay healthy,xWant,0
PersonX gets no friends,don't stay healthy,xWant,0
PersonX doesn't get no friends,don't stay healthy,xWant,0
PersonX opposes getting PersonX's own apartment,note unusual behavior from personX,xIntent,0
PersonX opposes getting PersonX's own apartment,Don't note unusual behavior from personX,xIntent,0
PersonX doesn't oppose getting PersonX's own apartment,Don't note unusual behavior from personX,xIntent,0
PersonX makes a unsatisfactory grade,confident,xAttr,0
PersonX makes a unsatisfactory grade,not confident,xAttr,0
PersonX doesn't make a unsatisfactory grade,not confident,xAttr,0
PersonX barely ever prepares for PersonY's reception,tired,oEffect,0
PersonX barely ever prepares for PersonY's reception,not tired,oEffect,0
PersonX barely ever doesn't prepare for PersonY's reception,not tired,oEffect,0
PersonX refuses to speak of PersonY,little uncomfortable,xWant,0
PersonX refuses to speak of PersonY,not little uncomfortable,xWant,0
PersonX doesn't refuse to speak of PersonY,not little uncomfortable,xWant,0
PersonX hardly sees PersonY's aunt,is told not to come back,xWant,0
PersonX hardly sees PersonY's aunt,Is told to come back,xWant,0
PersonX hardly doesn't see PersonY's aunt,Is told to come back,xWant,0
PersonX disquiets PersonY's mind,Comfortable,xReact,0
PersonX disquiets PersonY's mind,not Comfortable,xReact,0
PersonX doesn't disquiet PersonY's mind,not Comfortable,xReact,0
PersonX resists hitting someone,happy to have made the right choice,xNeed,0
PersonX resists hitting someone,Happy to haven't made the right choice,xNeed,0
PersonX doesn't resist hitting someone,Happy to haven't made the right choice,xNeed,0
PersonX discontinues PersonX's education,to hide in his house,xEffect,0
PersonX discontinues PersonX's education,don't hide in his house,xEffect,0
PersonX doesn't discontinue PersonX's education,don't hide in his house,xEffect,0
PersonX opposes coming up behind PersonY,uncaring,xReact,0
PersonX opposes coming up behind PersonY,not uncaring,xReact,0
PersonX doesn't oppose coming up behind PersonY,not uncaring,xReact,0
PersonX no longer visits PersonY's uncle,moral,oEffect,0
PersonX no longer visits PersonY's uncle,not moral,oEffect,0
PersonX no longer doesn't visit PersonY's uncle,not moral,oEffect,0
PersonX refuses to wait in the line.,to speak out,xWant,0
PersonX refuses to wait in the line.,don't speak out,xWant,0
PersonX doesn't refuse to wait in the line.,don't speak out,xWant,0
PersonX in no way misses PersonX's friends,a bad influence,xEffect,0
PersonX in no way misses PersonX's friends,not a bad influence,xEffect,0
PersonX in no way doesn't miss PersonX's friends,not a bad influence,xEffect,0
PersonX disinvests the money,to rest,xEffect,0
PersonX disinvests the money,don't rest,xEffect,0
PersonX doesn't disinvest the money,don't rest,xEffect,0
PersonX decides to do nothing about it,avoid a call,xReact,0
PersonX decides to do nothing about it,Don't avoid a call,xReact,0
PersonX doesn't decide to do nothing about it,Don't avoid a call,xReact,0
PersonX fails to take PersonY's son out,celebrate his victory,xWant,0
PersonX fails to take PersonY's son out,Don't celebrate his victory,xWant,0
PersonX doesn't fail to take PersonY's son out,Don't celebrate his victory,xWant,0
PersonX lacks fun with PersonY's friends,like they want a new partner,xAttr,0
PersonX lacks fun with PersonY's friends,Like they don't want a new partner,xAttr,0
PersonX doesn't lack fun with PersonY's friends,Like they don't want a new partner,xAttr,0
PersonX seldomly takes the dog,block person Y's phone number,xNeed,0
PersonX seldomly takes the dog,not block person Y's phone number,xNeed,0
PersonX seldomly doesn't take the dog,not block person Y's phone number,xNeed,0
PersonX resists giving PersonY lessons,to let person y be independent,oEffect,0
PersonX resists giving PersonY lessons,don't let person y be independent,oEffect,0
PersonX doesn't resist giving PersonY lessons,don't let person y be independent,oEffect,0
PersonX denies that they demonstrate PersonX's ability,to get a plan,xReact,0
PersonX denies that they demonstrate PersonX's ability,don't get a plan,xReact,0
PersonX doesn't deny that they demonstrate PersonX's ability,don't get a plan,xReact,0
PersonX buys no bread,buy more flowers,xReact,0
PersonX buys no bread,Don't buy more flowers,xReact,0
PersonX doesn't buy no bread,Don't buy more flowers,xReact,0
PersonX has trouble with swimming around,to thank PersonX,xEffect,0
PersonX has trouble with swimming around,don't thank PersonX,xEffect,0
PersonX doesn't have trouble with swimming around,don't thank PersonX,xEffect,0
PersonX disapproves releasing PersonY,unwanted,xReact,0
PersonX disapproves releasing PersonY,not unwanted,xReact,0
PersonX doesn't disapprove releasing PersonY,not unwanted,xReact,0
PersonX avoids pressing PersonY's mouth,irritated,xAttr,0
PersonX avoids pressing PersonY's mouth,not Irritate,xAttr,0
PersonX doesn't avoid pressing PersonY's mouth,not Irritate,xAttr,0
PersonX dislikes personY,humbled,xWant,0
PersonX dislikes personY,not Humble,xWant,0
PersonX doesn't dislike personY,not Humble,xWant,0
PersonX by no means plays it straight,is told to call animal control,xIntent,0
PersonX by no means plays it straight,Isn't told to call animal control,xIntent,0
PersonX by no means doesn't play it straight,Isn't told to call animal control,xIntent,0
PersonX uncovers PersonX's tracks,to ask a guru for help,xReact,0
PersonX uncovers PersonX's tracks,don't ask a guru for help,xReact,0
PersonX uncovers PersonX's tracks,don't ask a guru for help,xReact,0
PersonX has trouble with turning things around,become antisocial,xAttr,0
PersonX has trouble with turning things around,Don't become antisocial,xAttr,0
PersonX doesn't have trouble with turning things around,Don't become antisocial,xAttr,0
PersonX gives PersonY nothing,collected,xIntent,0
PersonX gives PersonY nothing,Didn't collect,xIntent,0
PersonX doesn't give PersonY nothing,Didn't collect,xIntent,0
PersonX barely gets PersonX's dream job,to save money,xNeed,0
PersonX barely gets PersonX's dream job,don't save money,xNeed,0
PersonX barely doesn't get PersonX's dream job,don't save money,xNeed,0
PersonX rarely races PersonX's friend,satisifed,xAttr,0
PersonX rarely races PersonX's friend,Didn't satisife,xAttr,0
PersonX rarely doesn't race PersonX's friend,Didn't satisife,xAttr,0
PersonX refuses to want PersonY to leave,to save the money,xReact,0
PersonX refuses to want PersonY to leave,don't save the money,xReact,0
PersonX doesn't refuse to want PersonY to leave,don't save the money,xReact,0
PersonX resists giving PersonY the best,to stretch to improve their ability to bend,oEffect,0
PersonX resists giving PersonY the best,don't stretch to improve their ability to bend,oEffect,0
PersonX doesn't resist giving PersonY the best,don't stretch to improve their ability to bend,oEffect,0
PersonX discontinues giving it to PersonY's mother,bored,xEffect,0
PersonX discontinues giving it to PersonY's mother,not bored,xEffect,0
PersonX doesn't discontinue giving it to PersonY's mother,not bored,xEffect,0
PersonX feels uninspired,to look for a different job,xAttr,0
PersonX feels uninspired,don't look for a different job,xAttr,0
PersonX doesn't feel uninspired,don't look for a different job,xAttr,0
PersonX stops passing PersonY act,worried,xReact,0
PersonX stops passing PersonY act,Didn't worry,xReact,0
PersonX doesn't stop passing PersonY act,Didn't worry,xReact,0
PersonX is under no circumstances able to go,to get a plan,xAttr,0
PersonX is under no circumstances able to go,don't get a plan,xAttr,0
PersonX isn't under no circumstances able to go,don't get a plan,xAttr,0
PersonX avoids dating others,not want to play,xWant,0
PersonX avoids dating others,Not don't want to play,xWant,0
PersonX doesn't avoid dating others,Not don't want to play,xWant,0
PersonX stops redoing PersonY's kitchen,to avoid infection,xReact,0
PersonX stops redoing PersonY's kitchen,don't avoid infection,xReact,0
PersonX doesn't stop redoing PersonY's kitchen,don't avoid infection,xReact,0
PersonX rarely declares war on PersonY,ashamed,xEffect,0
PersonX rarely declares war on PersonY,Didn't ashame,xEffect,0
PersonX rarely doesn't declare war on PersonY,Didn't ashame,xEffect,0
PersonX refuses to let PersonX's play,to be angry at personx,xWant,0
PersonX refuses to let PersonX's play,don't be angry at personx,xWant,0
PersonX doesn't refuse to let PersonX's play,don't be angry at personx,xWant,0
PersonX hardly ever freaks PersonY out,forgetful,xReact,0
PersonX hardly ever freaks PersonY out,Don't forgetful,xReact,0
PersonX hardly ever doesn't freak PersonY out,Don't forgetful,xReact,0
PersonX lacks a huge party,to take them on a honeymoon,xReact,0
PersonX lacks a huge party,don't take them on a honeymoon,xReact,0
PersonX doesn't lack a huge party,don't take them on a honeymoon,xReact,0
PersonX discontinues washing PersonY's sheets,independent,xReact,0
PersonX discontinues washing PersonY's sheets,not independent,xReact,0
PersonX doesn't discontinue washing PersonY's sheets,not independent,xReact,0
PersonX restrains themselves from getting really scared,powerful,xReact,0
PersonX restrains themselves from getting really scared,not powerful,xReact,0
PersonX doesn't restrain themselves from getting really scared,not powerful,xReact,0
PersonX halts following the directions,confident in PersonY,xEffect,0
PersonX halts following the directions,not confident in PersonY,xEffect,0
PersonX halts follow the directions,not confident in PersonY,xEffect,0
PersonX is in no way angry at PersonY,be asked for information,oEffect,0
PersonX is in no way angry at PersonY,Be ask for information,oEffect,0
PersonX isn't in no way angry at PersonY,Be ask for information,oEffect,0
PersonX no longer has PersonY's back,worried,xWant,0
PersonX no longer has PersonY's back,Didn't worry,xWant,0
PersonX no longer doesn't have PersonY's back,Didn't worry,xWant,0
PersonX avoids keeping PersonY word,get their schedule,xAttr,0
PersonX avoids keeping PersonY word,Don't get their schedule,xAttr,0
PersonX doesn't avoid keeping PersonY word,Don't get their schedule,xAttr,0
PersonX dislikes PersonX's grandparents,thankful,xReact,0
PersonX dislikes PersonX's grandparents,not thankful,xReact,0
PersonX dislikes PersonX's grandparents,not thankful,xReact,0
PersonX is under no circumstances camping with PersonX's friends,PersonY uses their phone,oEffect,0
PersonX is under no circumstances camping with PersonX's friends,PersonY doesn't use their phone,oEffect,0
PersonX isn't under no circumstances camping with PersonX's friends,PersonY doesn't use their phone,oEffect,0
PersonX restrains themselves from completing PersonY's assignment,to have no questions,xIntent,0
PersonX restrains themselves from completing PersonY's assignment,don't have no questions,xIntent,0
PersonX doesn't restrain themselves from completing PersonY's assignment,don't have no questions,xIntent,0
PersonX discontinues taking a painting class,stood up,xEffect,0
PersonX discontinues taking a painting class,Didn't stand up,xEffect,0
PersonX doesn't discontinue taking a painting class,Didn't stand up,xEffect,0
PersonX never bites PersonY's finger,to practice driving,xWant,0
PersonX never bites PersonY's finger,don't practice driving,xWant,0
PersonX never doesn't bite PersonY's finger,don't practice driving,xWant,0
PersonX unwinds PersonY's way,tries to get attention from PersonX,xWant,0
PersonX unwinds PersonY's way,Doesn't try to get attention from PersonX,xWant,0
PersonX unwinds PersonY's way,Doesn't try to get attention from PersonX,xWant,0
PersonX never buys PersonY drinks,to remain quiet,oEffect,0
PersonX never buys PersonY drinks,don't remain quiet,oEffect,0
PersonX never doesn't buy PersonY drinks,don't remain quiet,oEffect,0
PersonX unzips PersonY's jacket,rude,xIntent,0
PersonX unzips PersonY's jacket,not rude,xIntent,0
PersonX unzips PersonY's jacket,not rude,xIntent,0
PersonX fails to take PersonY's son out,be generally a selfish person,xReact,0
PersonX fails to take PersonY's son out,Don't be generally a selfish person,xReact,0
PersonX doesn't fail to take PersonY's son out,Don't be generally a selfish person,xReact,0
PersonX has a little crush on PersonY,go home,xAttr,0
PersonX has a little crush on PersonY,Don't go home,xAttr,0
PersonX doesn't have a little crush on PersonY,Don't go home,xAttr,0
PersonX refuses to become a police officer,gains friendship,xReact,0
PersonX refuses to become a police officer,not gains friendship,xReact,0
PersonX doesn't refuse to become a police officer,not gains friendship,xReact,0
PersonX is unhappy with the results,to join PersonX in other get-togethers,xAttr,0
PersonX is unhappy with the results,don't join PersonX in other get-togethers,xAttr,0
PersonX isn't unhappy with the results,don't join PersonX in other get-togethers,xAttr,0
Person X avoids Person Y's friends.,becomes not creative,oReact,0
Person X avoids Person Y's friends.,Becomeses creative,oReact,0
Person X doesn't avoid Person Y's friends.,Becomeses creative,oReact,0
PersonX has problem with laying down PersonX's life,slighted,xEffect,0
PersonX has problem with laying down PersonX's life,Didn't slight,xEffect,0
PersonX doesn't have problem with laying down PersonX's life,Didn't slight,xEffect,0
PersonX refuses to talk about horses,ask around to see if person x is interested in dating,xWant,0
PersonX refuses to talk about horses,Don't ask around to see if person x is interested in dating,xWant,0
PersonX doesn't refuse to talk about horses,Don't ask around to see if person x is interested in dating,xWant,0
PersonX never gambles.,to watch tv,xReact,0
PersonX never gambles.,don't watch tv,xReact,0
PersonX never gambles.,don't watch tv,xReact,0
PersonX never asks PersonY.,gets complaints,xReact,0
PersonX never asks PersonY.,Doesn't get complaints,xReact,0
PersonX never doesn't ask PersonY.,Doesn't get complaints,xReact,0
PersonX barely writes PersonY up,to skip hanging out with PersonX's friends,oEffect,0
PersonX barely writes PersonY up,don't skip hanging out with PersonX's friends,oEffect,0
PersonX barely doesn't write PersonY up,don't skip hanging out with PersonX's friends,oEffect,0
PersonX is barely running for president,mean,oWant,0
PersonX is barely running for president,Don't mean,oWant,0
PersonX isn't barely running for president,Don't mean,oWant,0
PersonX refused to play checkers with PersonY.,selfish,xWant,0
PersonX refused to play checkers with PersonY.,not selfish,xWant,0
PersonX didn't refuse to play checkers with PersonY.,not selfish,xWant,0
PersonX is by no means dating PersonY,disliking,xReact,0
PersonX is by no means dating PersonY,not Dislike,xReact,0
PersonX isn't by no means dating PersonY,not Dislike,xReact,0
PersonX undoes PersonY's chores,receive an explanation,xReact,0
PersonX undoes PersonY's chores,Don't receive an explanation,xReact,0
PersonX doesn't undo PersonY's chores,Don't receive an explanation,xReact,0
PersonX gives PersonY few water,different,xWant,0
PersonX gives PersonY few water,not different,xWant,0
PersonX doesn't give PersonY few water,not different,xWant,0
PersonX fails to cut PersonY's grass,to make the call themselves,xAttr,0
PersonX fails to cut PersonY's grass,don't make the call themselves,xAttr,0
PersonX doesn't fail to cut PersonY's grass,don't make the call themselves,xAttr,0
PersonX refuses to own PersonX's own business,apologize,xReact,0
PersonX refuses to own PersonX's own business,Don't apologize,xReact,0
PersonX doesn't refuse to own PersonX's own business,Don't apologize,xReact,0
PersonX under no circumstances offer PersonX's condolences,passive,oEffect,0
PersonX under no circumstances offer PersonX's condolences,not passive,oEffect,0
PersonX under no circumstances don't offer PersonX's condolences,not passive,oEffect,0
PersonX hardly gives PersonY a grin,to be a parent of person y,xWant,0
PersonX hardly gives PersonY a grin,don't be a parent of person y,xWant,0
PersonX hardly doesn't give PersonY a grin,don't be a parent of person y,xWant,0
PersonX barely writes PersonY a letter,unmotivated,xReact,0
PersonX barely writes PersonY a letter,not Unmotivate,xReact,0
PersonX barely doesn't write PersonY a letter,not Unmotivate,xReact,0
PersonX stops lending PersonY the money,hurt,xNeed,0
PersonX stops lending PersonY the money,Don't hurt,xNeed,0
PersonX doesn't stop lending PersonY the money,Don't hurt,xNeed,0
PersonX fails to watch it together,gets healthier,xAttr,0
PersonX fails to watch it together,Doesn't get healthier,xAttr,0
PersonX doesn't fail to watch it together,Doesn't get healthier,xAttr,0
PersonX seldomly tells PersonY what had happened,to forget,xReact,0
PersonX seldomly tells PersonY what had happened,don't forget,xReact,0
PersonX seldomly doesn't tell PersonY what had happened,don't forget,xReact,0
PersonX is unready to play,argue with someone,xAttr,0
PersonX is unready to play,Don't argue with someone,xAttr,0
PersonX isn't unready to play,Don't argue with someone,xAttr,0
PersonX never drives PersonY home,make other plans,oEffect,0
PersonX never drives PersonY home,Don't make other plans,oEffect,0
PersonX never doesn't drive PersonY home,Don't make other plans,oEffect,0
PersonX no longer talks about PersonY,a plan,xReact,0
PersonX no longer talks about PersonY,not a plan,xReact,0
PersonX no longer doesn't talk about PersonY,not a plan,xReact,0
PersonX fails to take PersonY's son out,to find someone else,xWant,0
PersonX fails to take PersonY's son out,don't find someone else,xWant,0
PersonX doesn't fail to take PersonY's son out,don't find someone else,xWant,0
PersonX avoids removing PersonY's fingers,to keep themselves guilt free,oReact,0
PersonX avoids removing PersonY's fingers,don't keep themselves guilt free,oReact,0
PersonX doesn't avoid removing PersonY's fingers,don't keep themselves guilt free,oReact,0
PersonX stops seeing PersonY in years,take time off to spend time with dad,xAttr,0
PersonX stops seeing PersonY in years,Don't take time off to spend time with dad,xAttr,0
PersonX doesn't stop seeing PersonY in years,Don't take time off to spend time with dad,xAttr,0
PersonX fails to take PersonY's shopping,not go with others,xReact,0
PersonX fails to take PersonY's shopping,Not don't go with others,xReact,0
PersonX doesn't fail to take PersonY's shopping,Not don't go with others,xReact,0
PersonX resists speaking english,to talk to PersonX,xIntent,0
PersonX resists speaking english,don't talk to PersonX,xIntent,0
PersonX doesn't resist speaking english,don't talk to PersonX,xIntent,0
PersonX avoids PersonY's affairs,to be taking classes,xReact,0
PersonX avoids PersonY's affairs,To be take classes,xReact,0
PersonX doesn't avoid PersonY's affairs,To be take classes,xReact,0
PersonX is barely feeling depressed lately,has to look for another way to go,xReact,0
PersonX is barely feeling depressed lately,Doesn't have to look for another way to go,xReact,0
PersonX isn't barely feeling depressed lately,Doesn't have to look for another way to go,xReact,0
PersonX is no longer unafraid,looked down on,xNeed,0
PersonX is no longer unafraid,Didn't look down on,xNeed,0
PersonX is longer unafraid,Didn't look down on,xNeed,0
PersonX seldomly tells PersonY things,to get in good graces with the neighbor,oWant,0
PersonX seldomly tells PersonY things,don't get in good graces with the neighbor,oWant,0
PersonX seldomly doesn't tell PersonY things,don't get in good graces with the neighbor,oWant,0
PersonX dismantles PersonY's organization,distanced,oReact,0
PersonX dismantles PersonY's organization,not distanced,oReact,0
PersonX doesn't dismantle PersonY's organization,not distanced,oReact,0
PersonX by no means sees an old friend,mean,xEffect,0
PersonX by no means sees an old friend,Don't mean,xEffect,0
PersonX by no means doesn't see an old friend,Don't mean,xEffect,0
PersonX barely ever prepares for PersonY's reception,Content,xWant,0
PersonX barely ever prepares for PersonY's reception,not Content,xWant,0
PersonX barely ever doesn't prepare for PersonY's reception,not Content,xWant,0
PersonX under no circumstances rubs PersonY's hands,to be paid,oWant,0
PersonX under no circumstances rubs PersonY's hands,To be pay,oWant,0
PersonX under no circumstances doesn't rub PersonY's hands,To be pay,oWant,0
PersonX decides to refuse help to PersonY.,excited,xWant,0
PersonX decides to refuse help to PersonY.,not Excite,xWant,0
PersonX doesn't decide to refuse help to PersonY.,not Excite,xWant,0
PersonX makes people unhappy,want something from the store,xAttr,0
PersonX makes people unhappy,Don't want something from the store,xAttr,0
PersonX doesn't make people unhappy,Don't want something from the store,xAttr,0
PersonX has problem with letting PersonY win,dissatisfied,oWant,0
PersonX has problem with letting PersonY win,not Dissatisfy,oWant,0
PersonX doesn't have problem with letting PersonY win,not Dissatisfy,oWant,0
PersonX under no circumstances starts flirting with PersonY,like they did good,xReact,0
PersonX under no circumstances starts flirting with PersonY,Like they didn't do good,xReact,0
PersonX under no circumstances doesn't start flirting with PersonY,Like they didn't do good,xReact,0
PersonX never drives PersonY home,to broke,xEffect,0
PersonX never drives PersonY home,To didn't break,xEffect,0
PersonX never doesn't drive PersonY home,To didn't break,xEffect,0
Person X  never goes to Person Y's home,a hoarder,xAttr,0
Person X  never goes to Person Y's home,not a hoarder,xAttr,0
Person X never doesn't go to Person Y's home,not a hoarder,xAttr,0
PersonX refuses to answer PersonY's inquiry.,Inept,xEffect,0
PersonX refuses to answer PersonY's inquiry.,not Inept,xEffect,0
PersonX doesn't refuse to answer PersonY's inquiry.,not Inept,xEffect,0
PersonX denies that they buy PersonY's tickets,to forgive,xReact,0
PersonX denies that they buy PersonY's tickets,don't forgive,xReact,0
PersonX doesn't deny that they buy PersonY's tickets,don't forgive,xReact,0
PersonX avoids PersonY's closet,unthankful,xNeed,0
PersonX avoids PersonY's closet,not unthankful,xNeed,0
PersonX doesn't avoid PersonY's closet,not unthankful,xNeed,0
PersonX under no circumstances goes to the beach with PersonY's friends,to get a plan,xReact,0
PersonX under no circumstances goes to the beach with PersonY's friends,don't get a plan,xReact,0
PersonX under no circumstances doesn't go to the beach with PersonY's friends,don't get a plan,xReact,0
PersonX has problem with going sledding,catch up,xWant,0
PersonX has problem with going sledding,Don't catch up,xWant,0
PersonX doesn't have problem with going sledding,Don't catch up,xWant,0
PersonX intentionally avoids and ignores PersonY,finish up,xNeed,0
PersonX intentionally avoids and ignores PersonY,Don't finish up,xNeed,0
PersonX intentionally doesn't avoid and ignores PersonY,Don't finish up,xNeed,0
PersonX discontinues riding PersonY's horse,to keep a low profile,xNeed,0
PersonX discontinues riding PersonY's horse,don't keep a low profile,xNeed,0
PersonX doesn't discontinue riding PersonY's horse,don't keep a low profile,xNeed,0
PersonX gets unstuck,lonely,xAttr,0
PersonX gets unstuck,not lonely,xAttr,0
PersonX doesn't get unstuck,not lonely,xAttr,0
PersonX refuses to decide to throw a party,self-reliant,xAttr,0
PersonX refuses to decide to throw a party,not self-reliant,xAttr,0
PersonX doesn't refuse to decide to throw a party,not self-reliant,xAttr,0
PersonX disapproves looking at PersonX's wife,they miss out on a job opportunity,xWant,0
PersonX disapproves looking at PersonX's wife,They don't miss out on a job opportunity,xWant,0
PersonX doesn't disapprove looking at PersonX's wife,They don't miss out on a job opportunity,xWant,0
